"Theoretical.MW";"Structure0";"Structure";"unsatUA";"GlcA";"GlcN";"Ac";"SO3";"anhydro";"Adductive";"Man";"dp";"isotopic.peak"
1878.37418;"[0,4,5,3,3,1,]-[0]";"[4,5,3,3,1]";0;4;5;3;3;0;0;1;9;1
1958.33099;"[0,4,5,3,4,1,]-[0]";"[4,5,3,4,1]";0;4;5;3;4;0;0;1;9;1
2038.2878;"[0,4,5,3,5,1,]-[0]";"[4,5,3,5,1]";0;4;5;3;5;0;0;1;9;1
2118.24461;"[0,4,5,3,6,1,]-[0]";"[4,5,3,6,1]";0;4;5;3;6;0;0;1;9;1
2198.20142;"[0,4,5,3,7,1,]-[0]";"[4,5,3,7,1]";0;4;5;3;7;0;0;1;9;1
2278.15823;"[0,4,5,3,8,1,]-[0]";"[4,5,3,8,1]";0;4;5;3;8;0;0;1;9;1
2358.11504;"[0,4,5,3,9,1,]-[0]";"[4,5,3,9,1]";0;4;5;3;9;0;0;1;9;1
2438.07185;"[0,4,5,3,10,1,]-[0]";"[4,5,3,10,1]";0;4;5;3;10;0;0;1;9;1
2518.02866;"[0,4,5,3,11,1,]-[0]";"[4,5,3,11,1]";0;4;5;3;11;0;0;1;9;1
2597.98547;"[0,4,5,3,12,1,]-[0]";"[4,5,3,12,1]";0;4;5;3;12;0;0;1;9;1
2008.3314;"[0,5,5,0,4,1,]-[0]";"[5,5,0,4,1]";0;5;5;0;4;0;0;1;10;1
2088.28821;"[0,5,5,0,5,1,]-[0]";"[5,5,0,5,1]";0;5;5;0;5;0;0;1;10;1
2168.24502;"[0,5,5,0,6,1,]-[0]";"[5,5,0,6,1]";0;5;5;0;6;0;0;1;10;1
2248.20183;"[0,5,5,0,7,1,]-[0]";"[5,5,0,7,1]";0;5;5;0;7;0;0;1;10;1
2328.15864;"[0,5,5,0,8,1,]-[0]";"[5,5,0,8,1]";0;5;5;0;8;0;0;1;10;1
2408.11545;"[0,5,5,0,9,1,]-[0]";"[5,5,0,9,1]";0;5;5;0;9;0;0;1;10;1
2488.07226;"[0,5,5,0,10,1,]-[0]";"[5,5,0,10,1]";0;5;5;0;10;0;0;1;10;1
2568.02907;"[0,5,5,0,11,1,]-[0]";"[5,5,0,11,1]";0;5;5;0;11;0;0;1;10;1
2647.98588;"[0,5,5,0,12,1,]-[0]";"[5,5,0,12,1]";0;5;5;0;12;0;0;1;10;1
2727.94269;"[0,5,5,0,13,1,]-[0]";"[5,5,0,13,1]";0;5;5;0;13;0;0;1;10;1
2807.8995;"[0,5,5,0,14,1,]-[0]";"[5,5,0,14,1]";0;5;5;0;14;0;0;1;10;1
2887.85631;"[0,5,5,0,15,1,]-[0]";"[5,5,0,15,1]";0;5;5;0;15;0;0;1;10;1
2967.81312;"[0,5,5,0,16,1,]-[0]";"[5,5,0,16,1]";0;5;5;0;16;0;0;1;10;1
2050.34196;"[0,5,5,1,4,1,]-[0]";"[5,5,1,4,1]";0;5;5;1;4;0;0;1;10;1
2130.29877;"[0,5,5,1,5,1,]-[0]";"[5,5,1,5,1]";0;5;5;1;5;0;0;1;10;1
2210.25558;"[0,5,5,1,6,1,]-[0]";"[5,5,1,6,1]";0;5;5;1;6;0;0;1;10;1
2290.21239;"[0,5,5,1,7,1,]-[0]";"[5,5,1,7,1]";0;5;5;1;7;0;0;1;10;1
2370.1692;"[0,5,5,1,8,1,]-[0]";"[5,5,1,8,1]";0;5;5;1;8;0;0;1;10;1
2450.12601;"[0,5,5,1,9,1,]-[0]";"[5,5,1,9,1]";0;5;5;1;9;0;0;1;10;1
2530.08282;"[0,5,5,1,10,1,]-[0]";"[5,5,1,10,1]";0;5;5;1;10;0;0;1;10;1
2610.03963;"[0,5,5,1,11,1,]-[0]";"[5,5,1,11,1]";0;5;5;1;11;0;0;1;10;1
2689.99644;"[0,5,5,1,12,1,]-[0]";"[5,5,1,12,1]";0;5;5;1;12;0;0;1;10;1
2769.95325;"[0,5,5,1,13,1,]-[0]";"[5,5,1,13,1]";0;5;5;1;13;0;0;1;10;1
2849.91006;"[0,5,5,1,14,1,]-[0]";"[5,5,1,14,1]";0;5;5;1;14;0;0;1;10;1
2929.86687;"[0,5,5,1,15,1,]-[0]";"[5,5,1,15,1]";0;5;5;1;15;0;0;1;10;1
2092.35252;"[0,5,5,2,4,1,]-[0]";"[5,5,2,4,1]";0;5;5;2;4;0;0;1;10;1
2172.30933;"[0,5,5,2,5,1,]-[0]";"[5,5,2,5,1]";0;5;5;2;5;0;0;1;10;1
2252.26614;"[0,5,5,2,6,1,]-[0]";"[5,5,2,6,1]";0;5;5;2;6;0;0;1;10;1
2332.22295;"[0,5,5,2,7,1,]-[0]";"[5,5,2,7,1]";0;5;5;2;7;0;0;1;10;1
2412.17976;"[0,5,5,2,8,1,]-[0]";"[5,5,2,8,1]";0;5;5;2;8;0;0;1;10;1
2492.13657;"[0,5,5,2,9,1,]-[0]";"[5,5,2,9,1]";0;5;5;2;9;0;0;1;10;1
2572.09338;"[0,5,5,2,10,1,]-[0]";"[5,5,2,10,1]";0;5;5;2;10;0;0;1;10;1
2652.05019;"[0,5,5,2,11,1,]-[0]";"[5,5,2,11,1]";0;5;5;2;11;0;0;1;10;1
2732.007;"[0,5,5,2,12,1,]-[0]";"[5,5,2,12,1]";0;5;5;2;12;0;0;1;10;1
2811.96381;"[0,5,5,2,13,1,]-[0]";"[5,5,2,13,1]";0;5;5;2;13;0;0;1;10;1
2891.92062;"[0,5,5,2,14,1,]-[0]";"[5,5,2,14,1]";0;5;5;2;14;0;0;1;10;1
2134.36308;"[0,5,5,3,4,1,]-[0]";"[5,5,3,4,1]";0;5;5;3;4;0;0;1;10;1
2214.31989;"[0,5,5,3,5,1,]-[0]";"[5,5,3,5,1]";0;5;5;3;5;0;0;1;10;1
2294.2767;"[0,5,5,3,6,1,]-[0]";"[5,5,3,6,1]";0;5;5;3;6;0;0;1;10;1
2374.23351;"[0,5,5,3,7,1,]-[0]";"[5,5,3,7,1]";0;5;5;3;7;0;0;1;10;1
2454.19032;"[0,5,5,3,8,1,]-[0]";"[5,5,3,8,1]";0;5;5;3;8;0;0;1;10;1
2534.14713;"[0,5,5,3,9,1,]-[0]";"[5,5,3,9,1]";0;5;5;3;9;0;0;1;10;1
2614.10394;"[0,5,5,3,10,1,]-[0]";"[5,5,3,10,1]";0;5;5;3;10;0;0;1;10;1
2694.06075;"[0,5,5,3,11,1,]-[0]";"[5,5,3,11,1]";0;5;5;3;11;0;0;1;10;1
2774.01756;"[0,5,5,3,12,1,]-[0]";"[5,5,3,12,1]";0;5;5;3;12;0;0;1;10;1
2853.97437;"[0,5,5,3,13,1,]-[0]";"[5,5,3,13,1]";0;5;5;3;13;0;0;1;10;1
2169.40021;"[0,5,6,0,4,1,]-[0]";"[5,6,0,4,1]";0;5;6;0;4;0;0;1;11;1
2249.35702;"[0,5,6,0,5,1,]-[0]";"[5,6,0,5,1]";0;5;6;0;5;0;0;1;11;1
2329.31383;"[0,5,6,0,6,1,]-[0]";"[5,6,0,6,1]";0;5;6;0;6;0;0;1;11;1
2409.27064;"[0,5,6,0,7,1,]-[0]";"[5,6,0,7,1]";0;5;6;0;7;0;0;1;11;1
2489.22745;"[0,5,6,0,8,1,]-[0]";"[5,6,0,8,1]";0;5;6;0;8;0;0;1;11;1
2569.18426;"[0,5,6,0,9,1,]-[0]";"[5,6,0,9,1]";0;5;6;0;9;0;0;1;11;1
2649.14107;"[0,5,6,0,10,1,]-[0]";"[5,6,0,10,1]";0;5;6;0;10;0;0;1;11;1
2729.09788;"[0,5,6,0,11,1,]-[0]";"[5,6,0,11,1]";0;5;6;0;11;0;0;1;11;1
2809.05469;"[0,5,6,0,12,1,]-[0]";"[5,6,0,12,1]";0;5;6;0;12;0;0;1;11;1
2889.0115;"[0,5,6,0,13,1,]-[0]";"[5,6,0,13,1]";0;5;6;0;13;0;0;1;11;1
2968.96831;"[0,5,6,0,14,1,]-[0]";"[5,6,0,14,1]";0;5;6;0;14;0;0;1;11;1
3048.92512;"[0,5,6,0,15,1,]-[0]";"[5,6,0,15,1]";0;5;6;0;15;0;0;1;11;1
3128.88193;"[0,5,6,0,16,1,]-[0]";"[5,6,0,16,1]";0;5;6;0;16;0;0;1;11;1
3208.83874;"[0,5,6,0,17,1,]-[0]";"[5,6,0,17,1]";0;5;6;0;17;0;0;1;11;1
3288.79555;"[0,5,6,0,18,1,]-[0]";"[5,6,0,18,1]";0;5;6;0;18;0;0;1;11;1
2211.41077;"[0,5,6,1,4,1,]-[0]";"[5,6,1,4,1]";0;5;6;1;4;0;0;1;11;1
2291.36758;"[0,5,6,1,5,1,]-[0]";"[5,6,1,5,1]";0;5;6;1;5;0;0;1;11;1
2371.32439;"[0,5,6,1,6,1,]-[0]";"[5,6,1,6,1]";0;5;6;1;6;0;0;1;11;1
2451.2812;"[0,5,6,1,7,1,]-[0]";"[5,6,1,7,1]";0;5;6;1;7;0;0;1;11;1
2531.23801;"[0,5,6,1,8,1,]-[0]";"[5,6,1,8,1]";0;5;6;1;8;0;0;1;11;1
2611.19482;"[0,5,6,1,9,1,]-[0]";"[5,6,1,9,1]";0;5;6;1;9;0;0;1;11;1
2691.15163;"[0,5,6,1,10,1,]-[0]";"[5,6,1,10,1]";0;5;6;1;10;0;0;1;11;1
2771.10844;"[0,5,6,1,11,1,]-[0]";"[5,6,1,11,1]";0;5;6;1;11;0;0;1;11;1
2851.06525;"[0,5,6,1,12,1,]-[0]";"[5,6,1,12,1]";0;5;6;1;12;0;0;1;11;1
2931.02206;"[0,5,6,1,13,1,]-[0]";"[5,6,1,13,1]";0;5;6;1;13;0;0;1;11;1
3010.97887;"[0,5,6,1,14,1,]-[0]";"[5,6,1,14,1]";0;5;6;1;14;0;0;1;11;1
3090.93568;"[0,5,6,1,15,1,]-[0]";"[5,6,1,15,1]";0;5;6;1;15;0;0;1;11;1
3170.89249;"[0,5,6,1,16,1,]-[0]";"[5,6,1,16,1]";0;5;6;1;16;0;0;1;11;1
3250.8493;"[0,5,6,1,17,1,]-[0]";"[5,6,1,17,1]";0;5;6;1;17;0;0;1;11;1
2253.42133;"[0,5,6,2,4,1,]-[0]";"[5,6,2,4,1]";0;5;6;2;4;0;0;1;11;1
2333.37814;"[0,5,6,2,5,1,]-[0]";"[5,6,2,5,1]";0;5;6;2;5;0;0;1;11;1
2413.33495;"[0,5,6,2,6,1,]-[0]";"[5,6,2,6,1]";0;5;6;2;6;0;0;1;11;1
2493.29176;"[0,5,6,2,7,1,]-[0]";"[5,6,2,7,1]";0;5;6;2;7;0;0;1;11;1
2573.24857;"[0,5,6,2,8,1,]-[0]";"[5,6,2,8,1]";0;5;6;2;8;0;0;1;11;1
2653.20538;"[0,5,6,2,9,1,]-[0]";"[5,6,2,9,1]";0;5;6;2;9;0;0;1;11;1
2733.16219;"[0,5,6,2,10,1,]-[0]";"[5,6,2,10,1]";0;5;6;2;10;0;0;1;11;1
2813.119;"[0,5,6,2,11,1,]-[0]";"[5,6,2,11,1]";0;5;6;2;11;0;0;1;11;1
2893.07581;"[0,5,6,2,12,1,]-[0]";"[5,6,2,12,1]";0;5;6;2;12;0;0;1;11;1
2973.03262;"[0,5,6,2,13,1,]-[0]";"[5,6,2,13,1]";0;5;6;2;13;0;0;1;11;1
3052.98943;"[0,5,6,2,14,1,]-[0]";"[5,6,2,14,1]";0;5;6;2;14;0;0;1;11;1
3132.94624;"[0,5,6,2,15,1,]-[0]";"[5,6,2,15,1]";0;5;6;2;15;0;0;1;11;1
3212.90305;"[0,5,6,2,16,1,]-[0]";"[5,6,2,16,1]";0;5;6;2;16;0;0;1;11;1
2295.43189;"[0,5,6,3,4,1,]-[0]";"[5,6,3,4,1]";0;5;6;3;4;0;0;1;11;1
2375.3887;"[0,5,6,3,5,1,]-[0]";"[5,6,3,5,1]";0;5;6;3;5;0;0;1;11;1
2455.34551;"[0,5,6,3,6,1,]-[0]";"[5,6,3,6,1]";0;5;6;3;6;0;0;1;11;1
2535.30232;"[0,5,6,3,7,1,]-[0]";"[5,6,3,7,1]";0;5;6;3;7;0;0;1;11;1
2615.25913;"[0,5,6,3,8,1,]-[0]";"[5,6,3,8,1]";0;5;6;3;8;0;0;1;11;1
2695.21594;"[0,5,6,3,9,1,]-[0]";"[5,6,3,9,1]";0;5;6;3;9;0;0;1;11;1
2775.17275;"[0,5,6,3,10,1,]-[0]";"[5,6,3,10,1]";0;5;6;3;10;0;0;1;11;1
2855.12956;"[0,5,6,3,11,1,]-[0]";"[5,6,3,11,1]";0;5;6;3;11;0;0;1;11;1
2935.08637;"[0,5,6,3,12,1,]-[0]";"[5,6,3,12,1]";0;5;6;3;12;0;0;1;11;1
3015.04318;"[0,5,6,3,13,1,]-[0]";"[5,6,3,13,1]";0;5;6;3;13;0;0;1;11;1
3094.99999;"[0,5,6,3,14,1,]-[0]";"[5,6,3,14,1]";0;5;6;3;14;0;0;1;11;1
3174.9568;"[0,5,6,3,15,1,]-[0]";"[5,6,3,15,1]";0;5;6;3;15;0;0;1;11;1
2425.38911;"[0,6,6,0,5,1,]-[0]";"[6,6,0,5,1]";0;6;6;0;5;0;0;1;12;1
2505.34592;"[0,6,6,0,6,1,]-[0]";"[6,6,0,6,1]";0;6;6;0;6;0;0;1;12;1
2585.30273;"[0,6,6,0,7,1,]-[0]";"[6,6,0,7,1]";0;6;6;0;7;0;0;1;12;1
2665.25954;"[0,6,6,0,8,1,]-[0]";"[6,6,0,8,1]";0;6;6;0;8;0;0;1;12;1
2745.21635;"[0,6,6,0,9,1,]-[0]";"[6,6,0,9,1]";0;6;6;0;9;0;0;1;12;1
2825.17316;"[0,6,6,0,10,1,]-[0]";"[6,6,0,10,1]";0;6;6;0;10;0;0;1;12;1
2905.12997;"[0,6,6,0,11,1,]-[0]";"[6,6,0,11,1]";0;6;6;0;11;0;0;1;12;1
2985.08678;"[0,6,6,0,12,1,]-[0]";"[6,6,0,12,1]";0;6;6;0;12;0;0;1;12;1
3065.04359;"[0,6,6,0,13,1,]-[0]";"[6,6,0,13,1]";0;6;6;0;13;0;0;1;12;1
3145.0004;"[0,6,6,0,14,1,]-[0]";"[6,6,0,14,1]";0;6;6;0;14;0;0;1;12;1
3224.95721;"[0,6,6,0,15,1,]-[0]";"[6,6,0,15,1]";0;6;6;0;15;0;0;1;12;1
3304.91402;"[0,6,6,0,16,1,]-[0]";"[6,6,0,16,1]";0;6;6;0;16;0;0;1;12;1
3384.87083;"[0,6,6,0,17,1,]-[0]";"[6,6,0,17,1]";0;6;6;0;17;0;0;1;12;1
3464.82764;"[0,6,6,0,18,1,]-[0]";"[6,6,0,18,1]";0;6;6;0;18;0;0;1;12;1
3544.78445;"[0,6,6,0,19,1,]-[0]";"[6,6,0,19,1]";0;6;6;0;19;0;0;1;12;1
2467.39967;"[0,6,6,1,5,1,]-[0]";"[6,6,1,5,1]";0;6;6;1;5;0;0;1;12;1
2547.35648;"[0,6,6,1,6,1,]-[0]";"[6,6,1,6,1]";0;6;6;1;6;0;0;1;12;1
2627.31329;"[0,6,6,1,7,1,]-[0]";"[6,6,1,7,1]";0;6;6;1;7;0;0;1;12;1
2707.2701;"[0,6,6,1,8,1,]-[0]";"[6,6,1,8,1]";0;6;6;1;8;0;0;1;12;1
2787.22691;"[0,6,6,1,9,1,]-[0]";"[6,6,1,9,1]";0;6;6;1;9;0;0;1;12;1
2867.18372;"[0,6,6,1,10,1,]-[0]";"[6,6,1,10,1]";0;6;6;1;10;0;0;1;12;1
2947.14053;"[0,6,6,1,11,1,]-[0]";"[6,6,1,11,1]";0;6;6;1;11;0;0;1;12;1
3027.09734;"[0,6,6,1,12,1,]-[0]";"[6,6,1,12,1]";0;6;6;1;12;0;0;1;12;1
3107.05415;"[0,6,6,1,13,1,]-[0]";"[6,6,1,13,1]";0;6;6;1;13;0;0;1;12;1
3187.01096;"[0,6,6,1,14,1,]-[0]";"[6,6,1,14,1]";0;6;6;1;14;0;0;1;12;1
3266.96777;"[0,6,6,1,15,1,]-[0]";"[6,6,1,15,1]";0;6;6;1;15;0;0;1;12;1
3346.92458;"[0,6,6,1,16,1,]-[0]";"[6,6,1,16,1]";0;6;6;1;16;0;0;1;12;1
3426.88139;"[0,6,6,1,17,1,]-[0]";"[6,6,1,17,1]";0;6;6;1;17;0;0;1;12;1
3506.8382;"[0,6,6,1,18,1,]-[0]";"[6,6,1,18,1]";0;6;6;1;18;0;0;1;12;1
2509.41023;"[0,6,6,2,5,1,]-[0]";"[6,6,2,5,1]";0;6;6;2;5;0;0;1;12;1
2589.36704;"[0,6,6,2,6,1,]-[0]";"[6,6,2,6,1]";0;6;6;2;6;0;0;1;12;1
2669.32385;"[0,6,6,2,7,1,]-[0]";"[6,6,2,7,1]";0;6;6;2;7;0;0;1;12;1
2749.28066;"[0,6,6,2,8,1,]-[0]";"[6,6,2,8,1]";0;6;6;2;8;0;0;1;12;1
2829.23747;"[0,6,6,2,9,1,]-[0]";"[6,6,2,9,1]";0;6;6;2;9;0;0;1;12;1
2909.19428;"[0,6,6,2,10,1,]-[0]";"[6,6,2,10,1]";0;6;6;2;10;0;0;1;12;1
2989.15109;"[0,6,6,2,11,1,]-[0]";"[6,6,2,11,1]";0;6;6;2;11;0;0;1;12;1
3069.1079;"[0,6,6,2,12,1,]-[0]";"[6,6,2,12,1]";0;6;6;2;12;0;0;1;12;1
3149.06471;"[0,6,6,2,13,1,]-[0]";"[6,6,2,13,1]";0;6;6;2;13;0;0;1;12;1
3229.02152;"[0,6,6,2,14,1,]-[0]";"[6,6,2,14,1]";0;6;6;2;14;0;0;1;12;1
3308.97833;"[0,6,6,2,15,1,]-[0]";"[6,6,2,15,1]";0;6;6;2;15;0;0;1;12;1
3388.93514;"[0,6,6,2,16,1,]-[0]";"[6,6,2,16,1]";0;6;6;2;16;0;0;1;12;1
3468.89195;"[0,6,6,2,17,1,]-[0]";"[6,6,2,17,1]";0;6;6;2;17;0;0;1;12;1
2551.42079;"[0,6,6,3,5,1,]-[0]";"[6,6,3,5,1]";0;6;6;3;5;0;0;1;12;1
2631.3776;"[0,6,6,3,6,1,]-[0]";"[6,6,3,6,1]";0;6;6;3;6;0;0;1;12;1
2711.33441;"[0,6,6,3,7,1,]-[0]";"[6,6,3,7,1]";0;6;6;3;7;0;0;1;12;1
2791.29122;"[0,6,6,3,8,1,]-[0]";"[6,6,3,8,1]";0;6;6;3;8;0;0;1;12;1
2871.24803;"[0,6,6,3,9,1,]-[0]";"[6,6,3,9,1]";0;6;6;3;9;0;0;1;12;1
2951.20484;"[0,6,6,3,10,1,]-[0]";"[6,6,3,10,1]";0;6;6;3;10;0;0;1;12;1
3031.16165;"[0,6,6,3,11,1,]-[0]";"[6,6,3,11,1]";0;6;6;3;11;0;0;1;12;1
3111.11846;"[0,6,6,3,12,1,]-[0]";"[6,6,3,12,1]";0;6;6;3;12;0;0;1;12;1
3191.07527;"[0,6,6,3,13,1,]-[0]";"[6,6,3,13,1]";0;6;6;3;13;0;0;1;12;1
3271.03208;"[0,6,6,3,14,1,]-[0]";"[6,6,3,14,1]";0;6;6;3;14;0;0;1;12;1
3350.98889;"[0,6,6,3,15,1,]-[0]";"[6,6,3,15,1]";0;6;6;3;15;0;0;1;12;1
3430.9457;"[0,6,6,3,16,1,]-[0]";"[6,6,3,16,1]";0;6;6;3;16;0;0;1;12;1
2586.45792;"[0,6,7,0,5,1,]-[0]";"[6,7,0,5,1]";0;6;7;0;5;0;0;1;13;1
2666.41473;"[0,6,7,0,6,1,]-[0]";"[6,7,0,6,1]";0;6;7;0;6;0;0;1;13;1
2746.37154;"[0,6,7,0,7,1,]-[0]";"[6,7,0,7,1]";0;6;7;0;7;0;0;1;13;1
2826.32835;"[0,6,7,0,8,1,]-[0]";"[6,7,0,8,1]";0;6;7;0;8;0;0;1;13;1
2906.28516;"[0,6,7,0,9,1,]-[0]";"[6,7,0,9,1]";0;6;7;0;9;0;0;1;13;1
2986.24197;"[0,6,7,0,10,1,]-[0]";"[6,7,0,10,1]";0;6;7;0;10;0;0;1;13;1
3066.19878;"[0,6,7,0,11,1,]-[0]";"[6,7,0,11,1]";0;6;7;0;11;0;0;1;13;1
3146.15559;"[0,6,7,0,12,1,]-[0]";"[6,7,0,12,1]";0;6;7;0;12;0;0;1;13;1
3226.1124;"[0,6,7,0,13,1,]-[0]";"[6,7,0,13,1]";0;6;7;0;13;0;0;1;13;1
3306.06921;"[0,6,7,0,14,1,]-[0]";"[6,7,0,14,1]";0;6;7;0;14;0;0;1;13;1
3386.02602;"[0,6,7,0,15,1,]-[0]";"[6,7,0,15,1]";0;6;7;0;15;0;0;1;13;1
3465.98283;"[0,6,7,0,16,1,]-[0]";"[6,7,0,16,1]";0;6;7;0;16;0;0;1;13;1
3545.93964;"[0,6,7,0,17,1,]-[0]";"[6,7,0,17,1]";0;6;7;0;17;0;0;1;13;1
3625.89645;"[0,6,7,0,18,1,]-[0]";"[6,7,0,18,1]";0;6;7;0;18;0;0;1;13;1
3705.85326;"[0,6,7,0,19,1,]-[0]";"[6,7,0,19,1]";0;6;7;0;19;0;0;1;13;1
3785.81007;"[0,6,7,0,20,1,]-[0]";"[6,7,0,20,1]";0;6;7;0;20;0;0;1;13;1
3865.76688;"[0,6,7,0,21,1,]-[0]";"[6,7,0,21,1]";0;6;7;0;21;0;0;1;13;1
2628.46848;"[0,6,7,1,5,1,]-[0]";"[6,7,1,5,1]";0;6;7;1;5;0;0;1;13;1
2708.42529;"[0,6,7,1,6,1,]-[0]";"[6,7,1,6,1]";0;6;7;1;6;0;0;1;13;1
2788.3821;"[0,6,7,1,7,1,]-[0]";"[6,7,1,7,1]";0;6;7;1;7;0;0;1;13;1
2868.33891;"[0,6,7,1,8,1,]-[0]";"[6,7,1,8,1]";0;6;7;1;8;0;0;1;13;1
2948.29572;"[0,6,7,1,9,1,]-[0]";"[6,7,1,9,1]";0;6;7;1;9;0;0;1;13;1
3028.25253;"[0,6,7,1,10,1,]-[0]";"[6,7,1,10,1]";0;6;7;1;10;0;0;1;13;1
3108.20934;"[0,6,7,1,11,1,]-[0]";"[6,7,1,11,1]";0;6;7;1;11;0;0;1;13;1
3188.16615;"[0,6,7,1,12,1,]-[0]";"[6,7,1,12,1]";0;6;7;1;12;0;0;1;13;1
3268.12296;"[0,6,7,1,13,1,]-[0]";"[6,7,1,13,1]";0;6;7;1;13;0;0;1;13;1
3348.07977;"[0,6,7,1,14,1,]-[0]";"[6,7,1,14,1]";0;6;7;1;14;0;0;1;13;1
3428.03658;"[0,6,7,1,15,1,]-[0]";"[6,7,1,15,1]";0;6;7;1;15;0;0;1;13;1
3507.99339;"[0,6,7,1,16,1,]-[0]";"[6,7,1,16,1]";0;6;7;1;16;0;0;1;13;1
3587.9502;"[0,6,7,1,17,1,]-[0]";"[6,7,1,17,1]";0;6;7;1;17;0;0;1;13;1
3667.90701;"[0,6,7,1,18,1,]-[0]";"[6,7,1,18,1]";0;6;7;1;18;0;0;1;13;1
3747.86382;"[0,6,7,1,19,1,]-[0]";"[6,7,1,19,1]";0;6;7;1;19;0;0;1;13;1
3827.82063;"[0,6,7,1,20,1,]-[0]";"[6,7,1,20,1]";0;6;7;1;20;0;0;1;13;1
2670.47904;"[0,6,7,2,5,1,]-[0]";"[6,7,2,5,1]";0;6;7;2;5;0;0;1;13;1
2750.43585;"[0,6,7,2,6,1,]-[0]";"[6,7,2,6,1]";0;6;7;2;6;0;0;1;13;1
2830.39266;"[0,6,7,2,7,1,]-[0]";"[6,7,2,7,1]";0;6;7;2;7;0;0;1;13;1
2910.34947;"[0,6,7,2,8,1,]-[0]";"[6,7,2,8,1]";0;6;7;2;8;0;0;1;13;1
2990.30628;"[0,6,7,2,9,1,]-[0]";"[6,7,2,9,1]";0;6;7;2;9;0;0;1;13;1
3070.26309;"[0,6,7,2,10,1,]-[0]";"[6,7,2,10,1]";0;6;7;2;10;0;0;1;13;1
3150.2199;"[0,6,7,2,11,1,]-[0]";"[6,7,2,11,1]";0;6;7;2;11;0;0;1;13;1
3230.17671;"[0,6,7,2,12,1,]-[0]";"[6,7,2,12,1]";0;6;7;2;12;0;0;1;13;1
3310.13352;"[0,6,7,2,13,1,]-[0]";"[6,7,2,13,1]";0;6;7;2;13;0;0;1;13;1
3390.09033;"[0,6,7,2,14,1,]-[0]";"[6,7,2,14,1]";0;6;7;2;14;0;0;1;13;1
3470.04714;"[0,6,7,2,15,1,]-[0]";"[6,7,2,15,1]";0;6;7;2;15;0;0;1;13;1
3550.00395;"[0,6,7,2,16,1,]-[0]";"[6,7,2,16,1]";0;6;7;2;16;0;0;1;13;1
3629.96076;"[0,6,7,2,17,1,]-[0]";"[6,7,2,17,1]";0;6;7;2;17;0;0;1;13;1
3709.91757;"[0,6,7,2,18,1,]-[0]";"[6,7,2,18,1]";0;6;7;2;18;0;0;1;13;1
3789.87438;"[0,6,7,2,19,1,]-[0]";"[6,7,2,19,1]";0;6;7;2;19;0;0;1;13;1
2712.4896;"[0,6,7,3,5,1,]-[0]";"[6,7,3,5,1]";0;6;7;3;5;0;0;1;13;1
2792.44641;"[0,6,7,3,6,1,]-[0]";"[6,7,3,6,1]";0;6;7;3;6;0;0;1;13;1
2872.40322;"[0,6,7,3,7,1,]-[0]";"[6,7,3,7,1]";0;6;7;3;7;0;0;1;13;1
2952.36003;"[0,6,7,3,8,1,]-[0]";"[6,7,3,8,1]";0;6;7;3;8;0;0;1;13;1
3032.31684;"[0,6,7,3,9,1,]-[0]";"[6,7,3,9,1]";0;6;7;3;9;0;0;1;13;1
3112.27365;"[0,6,7,3,10,1,]-[0]";"[6,7,3,10,1]";0;6;7;3;10;0;0;1;13;1
3192.23046;"[0,6,7,3,11,1,]-[0]";"[6,7,3,11,1]";0;6;7;3;11;0;0;1;13;1
3272.18727;"[0,6,7,3,12,1,]-[0]";"[6,7,3,12,1]";0;6;7;3;12;0;0;1;13;1
3352.14408;"[0,6,7,3,13,1,]-[0]";"[6,7,3,13,1]";0;6;7;3;13;0;0;1;13;1
3432.10089;"[0,6,7,3,14,1,]-[0]";"[6,7,3,14,1]";0;6;7;3;14;0;0;1;13;1
3512.0577;"[0,6,7,3,15,1,]-[0]";"[6,7,3,15,1]";0;6;7;3;15;0;0;1;13;1
3592.01451;"[0,6,7,3,16,1,]-[0]";"[6,7,3,16,1]";0;6;7;3;16;0;0;1;13;1
3671.97132;"[0,6,7,3,17,1,]-[0]";"[6,7,3,17,1]";0;6;7;3;17;0;0;1;13;1
3751.92813;"[0,6,7,3,18,1,]-[0]";"[6,7,3,18,1]";0;6;7;3;18;0;0;1;13;1
2842.44682;"[0,7,7,0,6,1,]-[0]";"[7,7,0,6,1]";0;7;7;0;6;0;0;1;14;1
2922.40363;"[0,7,7,0,7,1,]-[0]";"[7,7,0,7,1]";0;7;7;0;7;0;0;1;14;1
3002.36044;"[0,7,7,0,8,1,]-[0]";"[7,7,0,8,1]";0;7;7;0;8;0;0;1;14;1
3082.31725;"[0,7,7,0,9,1,]-[0]";"[7,7,0,9,1]";0;7;7;0;9;0;0;1;14;1
3162.27406;"[0,7,7,0,10,1,]-[0]";"[7,7,0,10,1]";0;7;7;0;10;0;0;1;14;1
3242.23087;"[0,7,7,0,11,1,]-[0]";"[7,7,0,11,1]";0;7;7;0;11;0;0;1;14;1
3322.18768;"[0,7,7,0,12,1,]-[0]";"[7,7,0,12,1]";0;7;7;0;12;0;0;1;14;1
3402.14449;"[0,7,7,0,13,1,]-[0]";"[7,7,0,13,1]";0;7;7;0;13;0;0;1;14;1
3482.1013;"[0,7,7,0,14,1,]-[0]";"[7,7,0,14,1]";0;7;7;0;14;0;0;1;14;1
