"Theoretical.MW";"Structure0";"Structure";"unsatUA";"GlcA";"GlcN";"Ac";"SO3";"anhydro";"Adductive";"Man";"dp";"isotopic.peak"
4317.1248;"[0,8,9,0,18,1,]-[1]";"[8,9,0,18,1]";0;8;9;0;18;0;1;1;17;1
4334.15135;"[0,8,9,0,18,1,]-[2]";"[8,9,0,18,1]";0;8;9;0;18;0;2;1;17;1
4351.1779;"[0,8,9,0,18,1,]-[3]";"[8,9,0,18,1]";0;8;9;0;18;0;3;1;17;1
4368.20445;"[0,8,9,0,18,1,]-[4]";"[8,9,0,18,1]";0;8;9;0;18;0;4;1;17;1
4385.231;"[0,8,9,0,18,1,]-[5]";"[8,9,0,18,1]";0;8;9;0;18;0;5;1;17;1
4402.25755;"[0,8,9,0,18,1,]-[6]";"[8,9,0,18,1]";0;8;9;0;18;0;6;1;17;1
4419.2841;"[0,8,9,0,18,1,]-[7]";"[8,9,0,18,1]";0;8;9;0;18;0;7;1;17;1
4436.31065;"[0,8,9,0,18,1,]-[8]";"[8,9,0,18,1]";0;8;9;0;18;0;8;1;17;1
4453.3372;"[0,8,9,0,18,1,]-[9]";"[8,9,0,18,1]";0;8;9;0;18;0;9;1;17;1
4470.36375;"[0,8,9,0,18,1,]-[10]";"[8,9,0,18,1]";0;8;9;0;18;0;10;1;17;1
4487.3903;"[0,8,9,0,18,1,]-[11]";"[8,9,0,18,1]";0;8;9;0;18;0;11;1;17;1
4504.41685;"[0,8,9,0,18,1,]-[12]";"[8,9,0,18,1]";0;8;9;0;18;0;12;1;17;1
4521.4434;"[0,8,9,0,18,1,]-[13]";"[8,9,0,18,1]";0;8;9;0;18;0;13;1;17;1
4538.46995;"[0,8,9,0,18,1,]-[14]";"[8,9,0,18,1]";0;8;9;0;18;0;14;1;17;1
4555.4965;"[0,8,9,0,18,1,]-[15]";"[8,9,0,18,1]";0;8;9;0;18;0;15;1;17;1
4572.52305;"[0,8,9,0,18,1,]-[16]";"[8,9,0,18,1]";0;8;9;0;18;0;16;1;17;1
4589.5496;"[0,8,9,0,18,1,]-[17]";"[8,9,0,18,1]";0;8;9;0;18;0;17;1;17;1
4606.57615;"[0,8,9,0,18,1,]-[18]";"[8,9,0,18,1]";0;8;9;0;18;0;18;1;17;1
4623.6027;"[0,8,9,0,18,1,]-[19]";"[8,9,0,18,1]";0;8;9;0;18;0;19;1;17;1
4380.05506;"[0,8,9,0,19,1,]-[0]";"[8,9,0,19,1]";0;8;9;0;19;0;0;1;17;1
4397.08161;"[0,8,9,0,19,1,]-[1]";"[8,9,0,19,1]";0;8;9;0;19;0;1;1;17;1
4414.10816;"[0,8,9,0,19,1,]-[2]";"[8,9,0,19,1]";0;8;9;0;19;0;2;1;17;1
4431.13471;"[0,8,9,0,19,1,]-[3]";"[8,9,0,19,1]";0;8;9;0;19;0;3;1;17;1
4448.16126;"[0,8,9,0,19,1,]-[4]";"[8,9,0,19,1]";0;8;9;0;19;0;4;1;17;1
4465.18781;"[0,8,9,0,19,1,]-[5]";"[8,9,0,19,1]";0;8;9;0;19;0;5;1;17;1
4482.21436;"[0,8,9,0,19,1,]-[6]";"[8,9,0,19,1]";0;8;9;0;19;0;6;1;17;1
4499.24091;"[0,8,9,0,19,1,]-[7]";"[8,9,0,19,1]";0;8;9;0;19;0;7;1;17;1
4516.26746;"[0,8,9,0,19,1,]-[8]";"[8,9,0,19,1]";0;8;9;0;19;0;8;1;17;1
4533.29401;"[0,8,9,0,19,1,]-[9]";"[8,9,0,19,1]";0;8;9;0;19;0;9;1;17;1
4550.32056;"[0,8,9,0,19,1,]-[10]";"[8,9,0,19,1]";0;8;9;0;19;0;10;1;17;1
4567.34711;"[0,8,9,0,19,1,]-[11]";"[8,9,0,19,1]";0;8;9;0;19;0;11;1;17;1
4584.37366;"[0,8,9,0,19,1,]-[12]";"[8,9,0,19,1]";0;8;9;0;19;0;12;1;17;1
4601.40021;"[0,8,9,0,19,1,]-[13]";"[8,9,0,19,1]";0;8;9;0;19;0;13;1;17;1
4618.42676;"[0,8,9,0,19,1,]-[14]";"[8,9,0,19,1]";0;8;9;0;19;0;14;1;17;1
4635.45331;"[0,8,9,0,19,1,]-[15]";"[8,9,0,19,1]";0;8;9;0;19;0;15;1;17;1
4652.47986;"[0,8,9,0,19,1,]-[16]";"[8,9,0,19,1]";0;8;9;0;19;0;16;1;17;1
4669.50641;"[0,8,9,0,19,1,]-[17]";"[8,9,0,19,1]";0;8;9;0;19;0;17;1;17;1
4686.53296;"[0,8,9,0,19,1,]-[18]";"[8,9,0,19,1]";0;8;9;0;19;0;18;1;17;1
4703.55951;"[0,8,9,0,19,1,]-[19]";"[8,9,0,19,1]";0;8;9;0;19;0;19;1;17;1
4460.01187;"[0,8,9,0,20,1,]-[0]";"[8,9,0,20,1]";0;8;9;0;20;0;0;1;17;1
4477.03842;"[0,8,9,0,20,1,]-[1]";"[8,9,0,20,1]";0;8;9;0;20;0;1;1;17;1
4494.06497;"[0,8,9,0,20,1,]-[2]";"[8,9,0,20,1]";0;8;9;0;20;0;2;1;17;1
4511.09152;"[0,8,9,0,20,1,]-[3]";"[8,9,0,20,1]";0;8;9;0;20;0;3;1;17;1
4528.11807;"[0,8,9,0,20,1,]-[4]";"[8,9,0,20,1]";0;8;9;0;20;0;4;1;17;1
4545.14462;"[0,8,9,0,20,1,]-[5]";"[8,9,0,20,1]";0;8;9;0;20;0;5;1;17;1
4562.17117;"[0,8,9,0,20,1,]-[6]";"[8,9,0,20,1]";0;8;9;0;20;0;6;1;17;1
4579.19772;"[0,8,9,0,20,1,]-[7]";"[8,9,0,20,1]";0;8;9;0;20;0;7;1;17;1
4596.22427;"[0,8,9,0,20,1,]-[8]";"[8,9,0,20,1]";0;8;9;0;20;0;8;1;17;1
4613.25082;"[0,8,9,0,20,1,]-[9]";"[8,9,0,20,1]";0;8;9;0;20;0;9;1;17;1
4630.27737;"[0,8,9,0,20,1,]-[10]";"[8,9,0,20,1]";0;8;9;0;20;0;10;1;17;1
4647.30392;"[0,8,9,0,20,1,]-[11]";"[8,9,0,20,1]";0;8;9;0;20;0;11;1;17;1
4664.33047;"[0,8,9,0,20,1,]-[12]";"[8,9,0,20,1]";0;8;9;0;20;0;12;1;17;1
4681.35702;"[0,8,9,0,20,1,]-[13]";"[8,9,0,20,1]";0;8;9;0;20;0;13;1;17;1
4698.38357;"[0,8,9,0,20,1,]-[14]";"[8,9,0,20,1]";0;8;9;0;20;0;14;1;17;1
4715.41012;"[0,8,9,0,20,1,]-[15]";"[8,9,0,20,1]";0;8;9;0;20;0;15;1;17;1
4732.43667;"[0,8,9,0,20,1,]-[16]";"[8,9,0,20,1]";0;8;9;0;20;0;16;1;17;1
4749.46322;"[0,8,9,0,20,1,]-[17]";"[8,9,0,20,1]";0;8;9;0;20;0;17;1;17;1
4766.48977;"[0,8,9,0,20,1,]-[18]";"[8,9,0,20,1]";0;8;9;0;20;0;18;1;17;1
4783.51632;"[0,8,9,0,20,1,]-[19]";"[8,9,0,20,1]";0;8;9;0;20;0;19;1;17;1
4539.96868;"[0,8,9,0,21,1,]-[0]";"[8,9,0,21,1]";0;8;9;0;21;0;0;1;17;1
4556.99523;"[0,8,9,0,21,1,]-[1]";"[8,9,0,21,1]";0;8;9;0;21;0;1;1;17;1
4574.02178;"[0,8,9,0,21,1,]-[2]";"[8,9,0,21,1]";0;8;9;0;21;0;2;1;17;1
4591.04833;"[0,8,9,0,21,1,]-[3]";"[8,9,0,21,1]";0;8;9;0;21;0;3;1;17;1
4608.07488;"[0,8,9,0,21,1,]-[4]";"[8,9,0,21,1]";0;8;9;0;21;0;4;1;17;1
4625.10143;"[0,8,9,0,21,1,]-[5]";"[8,9,0,21,1]";0;8;9;0;21;0;5;1;17;1
4642.12798;"[0,8,9,0,21,1,]-[6]";"[8,9,0,21,1]";0;8;9;0;21;0;6;1;17;1
4659.15453;"[0,8,9,0,21,1,]-[7]";"[8,9,0,21,1]";0;8;9;0;21;0;7;1;17;1
4676.18108;"[0,8,9,0,21,1,]-[8]";"[8,9,0,21,1]";0;8;9;0;21;0;8;1;17;1
4693.20763;"[0,8,9,0,21,1,]-[9]";"[8,9,0,21,1]";0;8;9;0;21;0;9;1;17;1
4710.23418;"[0,8,9,0,21,1,]-[10]";"[8,9,0,21,1]";0;8;9;0;21;0;10;1;17;1
4727.26073;"[0,8,9,0,21,1,]-[11]";"[8,9,0,21,1]";0;8;9;0;21;0;11;1;17;1
4744.28728;"[0,8,9,0,21,1,]-[12]";"[8,9,0,21,1]";0;8;9;0;21;0;12;1;17;1
4761.31383;"[0,8,9,0,21,1,]-[13]";"[8,9,0,21,1]";0;8;9;0;21;0;13;1;17;1
4778.34038;"[0,8,9,0,21,1,]-[14]";"[8,9,0,21,1]";0;8;9;0;21;0;14;1;17;1
4795.36693;"[0,8,9,0,21,1,]-[15]";"[8,9,0,21,1]";0;8;9;0;21;0;15;1;17;1
4812.39348;"[0,8,9,0,21,1,]-[16]";"[8,9,0,21,1]";0;8;9;0;21;0;16;1;17;1
4829.42003;"[0,8,9,0,21,1,]-[17]";"[8,9,0,21,1]";0;8;9;0;21;0;17;1;17;1
4846.44658;"[0,8,9,0,21,1,]-[18]";"[8,9,0,21,1]";0;8;9;0;21;0;18;1;17;1
4863.47313;"[0,8,9,0,21,1,]-[19]";"[8,9,0,21,1]";0;8;9;0;21;0;19;1;17;1
4619.92549;"[0,8,9,0,22,1,]-[0]";"[8,9,0,22,1]";0;8;9;0;22;0;0;1;17;1
4636.95204;"[0,8,9,0,22,1,]-[1]";"[8,9,0,22,1]";0;8;9;0;22;0;1;1;17;1
4653.97859;"[0,8,9,0,22,1,]-[2]";"[8,9,0,22,1]";0;8;9;0;22;0;2;1;17;1
4671.00514;"[0,8,9,0,22,1,]-[3]";"[8,9,0,22,1]";0;8;9;0;22;0;3;1;17;1
4688.03169;"[0,8,9,0,22,1,]-[4]";"[8,9,0,22,1]";0;8;9;0;22;0;4;1;17;1
4705.05824;"[0,8,9,0,22,1,]-[5]";"[8,9,0,22,1]";0;8;9;0;22;0;5;1;17;1
4722.08479;"[0,8,9,0,22,1,]-[6]";"[8,9,0,22,1]";0;8;9;0;22;0;6;1;17;1
4739.11134;"[0,8,9,0,22,1,]-[7]";"[8,9,0,22,1]";0;8;9;0;22;0;7;1;17;1
4756.13789;"[0,8,9,0,22,1,]-[8]";"[8,9,0,22,1]";0;8;9;0;22;0;8;1;17;1
4773.16444;"[0,8,9,0,22,1,]-[9]";"[8,9,0,22,1]";0;8;9;0;22;0;9;1;17;1
4790.19099;"[0,8,9,0,22,1,]-[10]";"[8,9,0,22,1]";0;8;9;0;22;0;10;1;17;1
4807.21754;"[0,8,9,0,22,1,]-[11]";"[8,9,0,22,1]";0;8;9;0;22;0;11;1;17;1
4824.24409;"[0,8,9,0,22,1,]-[12]";"[8,9,0,22,1]";0;8;9;0;22;0;12;1;17;1
4841.27064;"[0,8,9,0,22,1,]-[13]";"[8,9,0,22,1]";0;8;9;0;22;0;13;1;17;1
4858.29719;"[0,8,9,0,22,1,]-[14]";"[8,9,0,22,1]";0;8;9;0;22;0;14;1;17;1
4875.32374;"[0,8,9,0,22,1,]-[15]";"[8,9,0,22,1]";0;8;9;0;22;0;15;1;17;1
4892.35029;"[0,8,9,0,22,1,]-[16]";"[8,9,0,22,1]";0;8;9;0;22;0;16;1;17;1
4909.37684;"[0,8,9,0,22,1,]-[17]";"[8,9,0,22,1]";0;8;9;0;22;0;17;1;17;1
4926.40339;"[0,8,9,0,22,1,]-[18]";"[8,9,0,22,1]";0;8;9;0;22;0;18;1;17;1
4943.42994;"[0,8,9,0,22,1,]-[19]";"[8,9,0,22,1]";0;8;9;0;22;0;19;1;17;1
4699.8823;"[0,8,9,0,23,1,]-[0]";"[8,9,0,23,1]";0;8;9;0;23;0;0;1;17;1
4716.90885;"[0,8,9,0,23,1,]-[1]";"[8,9,0,23,1]";0;8;9;0;23;0;1;1;17;1
4733.9354;"[0,8,9,0,23,1,]-[2]";"[8,9,0,23,1]";0;8;9;0;23;0;2;1;17;1
4750.96195;"[0,8,9,0,23,1,]-[3]";"[8,9,0,23,1]";0;8;9;0;23;0;3;1;17;1
4767.9885;"[0,8,9,0,23,1,]-[4]";"[8,9,0,23,1]";0;8;9;0;23;0;4;1;17;1
4785.01505;"[0,8,9,0,23,1,]-[5]";"[8,9,0,23,1]";0;8;9;0;23;0;5;1;17;1
4802.0416;"[0,8,9,0,23,1,]-[6]";"[8,9,0,23,1]";0;8;9;0;23;0;6;1;17;1
4819.06815;"[0,8,9,0,23,1,]-[7]";"[8,9,0,23,1]";0;8;9;0;23;0;7;1;17;1
4836.0947;"[0,8,9,0,23,1,]-[8]";"[8,9,0,23,1]";0;8;9;0;23;0;8;1;17;1
4853.12125;"[0,8,9,0,23,1,]-[9]";"[8,9,0,23,1]";0;8;9;0;23;0;9;1;17;1
4870.1478;"[0,8,9,0,23,1,]-[10]";"[8,9,0,23,1]";0;8;9;0;23;0;10;1;17;1
4887.17435;"[0,8,9,0,23,1,]-[11]";"[8,9,0,23,1]";0;8;9;0;23;0;11;1;17;1
4904.2009;"[0,8,9,0,23,1,]-[12]";"[8,9,0,23,1]";0;8;9;0;23;0;12;1;17;1
4921.22745;"[0,8,9,0,23,1,]-[13]";"[8,9,0,23,1]";0;8;9;0;23;0;13;1;17;1
4938.254;"[0,8,9,0,23,1,]-[14]";"[8,9,0,23,1]";0;8;9;0;23;0;14;1;17;1
4955.28055;"[0,8,9,0,23,1,]-[15]";"[8,9,0,23,1]";0;8;9;0;23;0;15;1;17;1
4972.3071;"[0,8,9,0,23,1,]-[16]";"[8,9,0,23,1]";0;8;9;0;23;0;16;1;17;1
4989.33365;"[0,8,9,0,23,1,]-[17]";"[8,9,0,23,1]";0;8;9;0;23;0;17;1;17;1
5006.3602;"[0,8,9,0,23,1,]-[18]";"[8,9,0,23,1]";0;8;9;0;23;0;18;1;17;1
5023.38675;"[0,8,9,0,23,1,]-[19]";"[8,9,0,23,1]";0;8;9;0;23;0;19;1;17;1
4779.83911;"[0,8,9,0,24,1,]-[0]";"[8,9,0,24,1]";0;8;9;0;24;0;0;1;17;1
4796.86566;"[0,8,9,0,24,1,]-[1]";"[8,9,0,24,1]";0;8;9;0;24;0;1;1;17;1
4813.89221;"[0,8,9,0,24,1,]-[2]";"[8,9,0,24,1]";0;8;9;0;24;0;2;1;17;1
4830.91876;"[0,8,9,0,24,1,]-[3]";"[8,9,0,24,1]";0;8;9;0;24;0;3;1;17;1
4847.94531;"[0,8,9,0,24,1,]-[4]";"[8,9,0,24,1]";0;8;9;0;24;0;4;1;17;1
4864.97186;"[0,8,9,0,24,1,]-[5]";"[8,9,0,24,1]";0;8;9;0;24;0;5;1;17;1
4881.99841;"[0,8,9,0,24,1,]-[6]";"[8,9,0,24,1]";0;8;9;0;24;0;6;1;17;1
4899.02496;"[0,8,9,0,24,1,]-[7]";"[8,9,0,24,1]";0;8;9;0;24;0;7;1;17;1
4916.05151;"[0,8,9,0,24,1,]-[8]";"[8,9,0,24,1]";0;8;9;0;24;0;8;1;17;1
4933.07806;"[0,8,9,0,24,1,]-[9]";"[8,9,0,24,1]";0;8;9;0;24;0;9;1;17;1
4950.10461;"[0,8,9,0,24,1,]-[10]";"[8,9,0,24,1]";0;8;9;0;24;0;10;1;17;1
4967.13116;"[0,8,9,0,24,1,]-[11]";"[8,9,0,24,1]";0;8;9;0;24;0;11;1;17;1
4984.15771;"[0,8,9,0,24,1,]-[12]";"[8,9,0,24,1]";0;8;9;0;24;0;12;1;17;1
5001.18426;"[0,8,9,0,24,1,]-[13]";"[8,9,0,24,1]";0;8;9;0;24;0;13;1;17;1
5018.21081;"[0,8,9,0,24,1,]-[14]";"[8,9,0,24,1]";0;8;9;0;24;0;14;1;17;1
5035.23736;"[0,8,9,0,24,1,]-[15]";"[8,9,0,24,1]";0;8;9;0;24;0;15;1;17;1
5052.26391;"[0,8,9,0,24,1,]-[16]";"[8,9,0,24,1]";0;8;9;0;24;0;16;1;17;1
5069.29046;"[0,8,9,0,24,1,]-[17]";"[8,9,0,24,1]";0;8;9;0;24;0;17;1;17;1
5086.31701;"[0,8,9,0,24,1,]-[18]";"[8,9,0,24,1]";0;8;9;0;24;0;18;1;17;1
5103.34356;"[0,8,9,0,24,1,]-[19]";"[8,9,0,24,1]";0;8;9;0;24;0;19;1;17;1
4859.79592;"[0,8,9,0,25,1,]-[0]";"[8,9,0,25,1]";0;8;9;0;25;0;0;1;17;1
4876.82247;"[0,8,9,0,25,1,]-[1]";"[8,9,0,25,1]";0;8;9;0;25;0;1;1;17;1
4893.84902;"[0,8,9,0,25,1,]-[2]";"[8,9,0,25,1]";0;8;9;0;25;0;2;1;17;1
4910.87557;"[0,8,9,0,25,1,]-[3]";"[8,9,0,25,1]";0;8;9;0;25;0;3;1;17;1
4927.90212;"[0,8,9,0,25,1,]-[4]";"[8,9,0,25,1]";0;8;9;0;25;0;4;1;17;1
4944.92867;"[0,8,9,0,25,1,]-[5]";"[8,9,0,25,1]";0;8;9;0;25;0;5;1;17;1
4961.95522;"[0,8,9,0,25,1,]-[6]";"[8,9,0,25,1]";0;8;9;0;25;0;6;1;17;1
4978.98177;"[0,8,9,0,25,1,]-[7]";"[8,9,0,25,1]";0;8;9;0;25;0;7;1;17;1
4996.00832;"[0,8,9,0,25,1,]-[8]";"[8,9,0,25,1]";0;8;9;0;25;0;8;1;17;1
5013.03487;"[0,8,9,0,25,1,]-[9]";"[8,9,0,25,1]";0;8;9;0;25;0;9;1;17;1
5030.06142;"[0,8,9,0,25,1,]-[10]";"[8,9,0,25,1]";0;8;9;0;25;0;10;1;17;1
5047.08797;"[0,8,9,0,25,1,]-[11]";"[8,9,0,25,1]";0;8;9;0;25;0;11;1;17;1
5064.11452;"[0,8,9,0,25,1,]-[12]";"[8,9,0,25,1]";0;8;9;0;25;0;12;1;17;1
5081.14107;"[0,8,9,0,25,1,]-[13]";"[8,9,0,25,1]";0;8;9;0;25;0;13;1;17;1
5098.16762;"[0,8,9,0,25,1,]-[14]";"[8,9,0,25,1]";0;8;9;0;25;0;14;1;17;1
5115.19417;"[0,8,9,0,25,1,]-[15]";"[8,9,0,25,1]";0;8;9;0;25;0;15;1;17;1
5132.22072;"[0,8,9,0,25,1,]-[16]";"[8,9,0,25,1]";0;8;9;0;25;0;16;1;17;1
5149.24727;"[0,8,9,0,25,1,]-[17]";"[8,9,0,25,1]";0;8;9;0;25;0;17;1;17;1
5166.27382;"[0,8,9,0,25,1,]-[18]";"[8,9,0,25,1]";0;8;9;0;25;0;18;1;17;1
5183.30037;"[0,8,9,0,25,1,]-[19]";"[8,9,0,25,1]";0;8;9;0;25;0;19;1;17;1
4939.75273;"[0,8,9,0,26,1,]-[0]";"[8,9,0,26,1]";0;8;9;0;26;0;0;1;17;1
4956.77928;"[0,8,9,0,26,1,]-[1]";"[8,9,0,26,1]";0;8;9;0;26;0;1;1;17;1
4973.80583;"[0,8,9,0,26,1,]-[2]";"[8,9,0,26,1]";0;8;9;0;26;0;2;1;17;1
4990.83238;"[0,8,9,0,26,1,]-[3]";"[8,9,0,26,1]";0;8;9;0;26;0;3;1;17;1
5007.85893;"[0,8,9,0,26,1,]-[4]";"[8,9,0,26,1]";0;8;9;0;26;0;4;1;17;1
5024.88548;"[0,8,9,0,26,1,]-[5]";"[8,9,0,26,1]";0;8;9;0;26;0;5;1;17;1
5041.91203;"[0,8,9,0,26,1,]-[6]";"[8,9,0,26,1]";0;8;9;0;26;0;6;1;17;1
5058.93858;"[0,8,9,0,26,1,]-[7]";"[8,9,0,26,1]";0;8;9;0;26;0;7;1;17;1
5075.96513;"[0,8,9,0,26,1,]-[8]";"[8,9,0,26,1]";0;8;9;0;26;0;8;1;17;1
5092.99168;"[0,8,9,0,26,1,]-[9]";"[8,9,0,26,1]";0;8;9;0;26;0;9;1;17;1
5110.01823;"[0,8,9,0,26,1,]-[10]";"[8,9,0,26,1]";0;8;9;0;26;0;10;1;17;1
5127.04478;"[0,8,9,0,26,1,]-[11]";"[8,9,0,26,1]";0;8;9;0;26;0;11;1;17;1
5144.07133;"[0,8,9,0,26,1,]-[12]";"[8,9,0,26,1]";0;8;9;0;26;0;12;1;17;1
5161.09788;"[0,8,9,0,26,1,]-[13]";"[8,9,0,26,1]";0;8;9;0;26;0;13;1;17;1
5178.12443;"[0,8,9,0,26,1,]-[14]";"[8,9,0,26,1]";0;8;9;0;26;0;14;1;17;1
5195.15098;"[0,8,9,0,26,1,]-[15]";"[8,9,0,26,1]";0;8;9;0;26;0;15;1;17;1
5212.17753;"[0,8,9,0,26,1,]-[16]";"[8,9,0,26,1]";0;8;9;0;26;0;16;1;17;1
5229.20408;"[0,8,9,0,26,1,]-[17]";"[8,9,0,26,1]";0;8;9;0;26;0;17;1;17;1
5246.23063;"[0,8,9,0,26,1,]-[18]";"[8,9,0,26,1]";0;8;9;0;26;0;18;1;17;1
5263.25718;"[0,8,9,0,26,1,]-[19]";"[8,9,0,26,1]";0;8;9;0;26;0;19;1;17;1
5019.70954;"[0,8,9,0,27,1,]-[0]";"[8,9,0,27,1]";0;8;9;0;27;0;0;1;17;1
5036.73609;"[0,8,9,0,27,1,]-[1]";"[8,9,0,27,1]";0;8;9;0;27;0;1;1;17;1
5053.76264;"[0,8,9,0,27,1,]-[2]";"[8,9,0,27,1]";0;8;9;0;27;0;2;1;17;1
5070.78919;"[0,8,9,0,27,1,]-[3]";"[8,9,0,27,1]";0;8;9;0;27;0;3;1;17;1
5087.81574;"[0,8,9,0,27,1,]-[4]";"[8,9,0,27,1]";0;8;9;0;27;0;4;1;17;1
5104.84229;"[0,8,9,0,27,1,]-[5]";"[8,9,0,27,1]";0;8;9;0;27;0;5;1;17;1
5121.86884;"[0,8,9,0,27,1,]-[6]";"[8,9,0,27,1]";0;8;9;0;27;0;6;1;17;1
5138.89539;"[0,8,9,0,27,1,]-[7]";"[8,9,0,27,1]";0;8;9;0;27;0;7;1;17;1
5155.92194;"[0,8,9,0,27,1,]-[8]";"[8,9,0,27,1]";0;8;9;0;27;0;8;1;17;1
5172.94849;"[0,8,9,0,27,1,]-[9]";"[8,9,0,27,1]";0;8;9;0;27;0;9;1;17;1
5189.97504;"[0,8,9,0,27,1,]-[10]";"[8,9,0,27,1]";0;8;9;0;27;0;10;1;17;1
5207.00159;"[0,8,9,0,27,1,]-[11]";"[8,9,0,27,1]";0;8;9;0;27;0;11;1;17;1
5224.02814;"[0,8,9,0,27,1,]-[12]";"[8,9,0,27,1]";0;8;9;0;27;0;12;1;17;1
5241.05469;"[0,8,9,0,27,1,]-[13]";"[8,9,0,27,1]";0;8;9;0;27;0;13;1;17;1
5258.08124;"[0,8,9,0,27,1,]-[14]";"[8,9,0,27,1]";0;8;9;0;27;0;14;1;17;1
5275.10779;"[0,8,9,0,27,1,]-[15]";"[8,9,0,27,1]";0;8;9;0;27;0;15;1;17;1
5292.13434;"[0,8,9,0,27,1,]-[16]";"[8,9,0,27,1]";0;8;9;0;27;0;16;1;17;1
5309.16089;"[0,8,9,0,27,1,]-[17]";"[8,9,0,27,1]";0;8;9;0;27;0;17;1;17;1
5326.18744;"[0,8,9,0,27,1,]-[18]";"[8,9,0,27,1]";0;8;9;0;27;0;18;1;17;1
5343.21399;"[0,8,9,0,27,1,]-[19]";"[8,9,0,27,1]";0;8;9;0;27;0;19;1;17;1
3462.5839;"[0,8,9,1,7,1,]-[0]";"[8,9,1,7,1]";0;8;9;1;7;0;0;1;17;1
3479.61045;"[0,8,9,1,7,1,]-[1]";"[8,9,1,7,1]";0;8;9;1;7;0;1;1;17;1
3496.637;"[0,8,9,1,7,1,]-[2]";"[8,9,1,7,1]";0;8;9;1;7;0;2;1;17;1
3513.66355;"[0,8,9,1,7,1,]-[3]";"[8,9,1,7,1]";0;8;9;1;7;0;3;1;17;1
3530.6901;"[0,8,9,1,7,1,]-[4]";"[8,9,1,7,1]";0;8;9;1;7;0;4;1;17;1
3547.71665;"[0,8,9,1,7,1,]-[5]";"[8,9,1,7,1]";0;8;9;1;7;0;5;1;17;1
3564.7432;"[0,8,9,1,7,1,]-[6]";"[8,9,1,7,1]";0;8;9;1;7;0;6;1;17;1
3581.76975;"[0,8,9,1,7,1,]-[7]";"[8,9,1,7,1]";0;8;9;1;7;0;7;1;17;1
3598.7963;"[0,8,9,1,7,1,]-[8]";"[8,9,1,7,1]";0;8;9;1;7;0;8;1;17;1
3615.82285;"[0,8,9,1,7,1,]-[9]";"[8,9,1,7,1]";0;8;9;1;7;0;9;1;17;1
3632.8494;"[0,8,9,1,7,1,]-[10]";"[8,9,1,7,1]";0;8;9;1;7;0;10;1;17;1
3649.87595;"[0,8,9,1,7,1,]-[11]";"[8,9,1,7,1]";0;8;9;1;7;0;11;1;17;1
3666.9025;"[0,8,9,1,7,1,]-[12]";"[8,9,1,7,1]";0;8;9;1;7;0;12;1;17;1
3683.92905;"[0,8,9,1,7,1,]-[13]";"[8,9,1,7,1]";0;8;9;1;7;0;13;1;17;1
3700.9556;"[0,8,9,1,7,1,]-[14]";"[8,9,1,7,1]";0;8;9;1;7;0;14;1;17;1
3717.98215;"[0,8,9,1,7,1,]-[15]";"[8,9,1,7,1]";0;8;9;1;7;0;15;1;17;1
3542.54071;"[0,8,9,1,8,1,]-[0]";"[8,9,1,8,1]";0;8;9;1;8;0;0;1;17;1
3559.56726;"[0,8,9,1,8,1,]-[1]";"[8,9,1,8,1]";0;8;9;1;8;0;1;1;17;1
3576.59381;"[0,8,9,1,8,1,]-[2]";"[8,9,1,8,1]";0;8;9;1;8;0;2;1;17;1
3593.62036;"[0,8,9,1,8,1,]-[3]";"[8,9,1,8,1]";0;8;9;1;8;0;3;1;17;1
3610.64691;"[0,8,9,1,8,1,]-[4]";"[8,9,1,8,1]";0;8;9;1;8;0;4;1;17;1
3627.67346;"[0,8,9,1,8,1,]-[5]";"[8,9,1,8,1]";0;8;9;1;8;0;5;1;17;1
3644.70001;"[0,8,9,1,8,1,]-[6]";"[8,9,1,8,1]";0;8;9;1;8;0;6;1;17;1
3661.72656;"[0,8,9,1,8,1,]-[7]";"[8,9,1,8,1]";0;8;9;1;8;0;7;1;17;1
3678.75311;"[0,8,9,1,8,1,]-[8]";"[8,9,1,8,1]";0;8;9;1;8;0;8;1;17;1
3695.77966;"[0,8,9,1,8,1,]-[9]";"[8,9,1,8,1]";0;8;9;1;8;0;9;1;17;1
3712.80621;"[0,8,9,1,8,1,]-[10]";"[8,9,1,8,1]";0;8;9;1;8;0;10;1;17;1
3729.83276;"[0,8,9,1,8,1,]-[11]";"[8,9,1,8,1]";0;8;9;1;8;0;11;1;17;1
3746.85931;"[0,8,9,1,8,1,]-[12]";"[8,9,1,8,1]";0;8;9;1;8;0;12;1;17;1
3763.88586;"[0,8,9,1,8,1,]-[13]";"[8,9,1,8,1]";0;8;9;1;8;0;13;1;17;1
3780.91241;"[0,8,9,1,8,1,]-[14]";"[8,9,1,8,1]";0;8;9;1;8;0;14;1;17;1
3797.93896;"[0,8,9,1,8,1,]-[15]";"[8,9,1,8,1]";0;8;9;1;8;0;15;1;17;1
3814.96551;"[0,8,9,1,8,1,]-[16]";"[8,9,1,8,1]";0;8;9;1;8;0;16;1;17;1
3622.49752;"[0,8,9,1,9,1,]-[0]";"[8,9,1,9,1]";0;8;9;1;9;0;0;1;17;1
3639.52407;"[0,8,9,1,9,1,]-[1]";"[8,9,1,9,1]";0;8;9;1;9;0;1;1;17;1
3656.55062;"[0,8,9,1,9,1,]-[2]";"[8,9,1,9,1]";0;8;9;1;9;0;2;1;17;1
