scan_num,scan_time,type,bpi,bpi_mz,tic,num_peaks,num_deisotoped,info
672,12.3255,1,196914,403.16448,11005876,133,17,FTMS - p ESI Full ms [400.00-2000.00]
673,12.3442,1,209710,403.16447,11697968,138,19,FTMS - p ESI Full ms [400.00-2000.00]
674,12.3625,1,194416,403.16435,11327274,146,19,FTMS - p ESI Full ms [400.00-2000.00]
675,12.3811,1,231790,403.16432,12101276,141,18,FTMS - p ESI Full ms [400.00-2000.00]
676,12.3991,1,204373,403.16446,11701265,140,19,FTMS - p ESI Full ms [400.00-2000.00]
677,12.4174,1,211793,403.16429,11597915,134,17,FTMS - p ESI Full ms [400.00-2000.00]
678,12.4358,1,215731,403.1643,11988684,133,15,FTMS - p ESI Full ms [400.00-2000.00]
679,12.454,1,200168,403.16433,11182855,137,20,FTMS - p ESI Full ms [400.00-2000.00]
680,12.4724,1,186544,403.16446,11149980,141,21,FTMS - p ESI Full ms [400.00-2000.00]
681,12.4911,1,214928,403.16437,11699659,135,15,FTMS - p ESI Full ms [400.00-2000.00]
682,12.5095,1,194917,403.16449,10967240,144,17,FTMS - p ESI Full ms [400.00-2000.00]
683,12.5282,1,207230,403.16435,12105540,141,19,FTMS - p ESI Full ms [400.00-2000.00]
684,12.5464,1,210319,403.16423,11691646,134,18,FTMS - p ESI Full ms [400.00-2000.00]
685,12.5648,1,202301,403.16447,11468173,130,18,FTMS - p ESI Full ms [400.00-2000.00]
686,12.5833,1,208212,403.16423,11626248,140,18,FTMS - p ESI Full ms [400.00-2000.00]
687,12.6016,1,224088,403.16475,12812540,130,18,FTMS - p ESI Full ms [400.00-2000.00]
688,12.6195,1,215648,403.16435,11941397,138,20,FTMS - p ESI Full ms [400.00-2000.00]
689,12.6379,1,216490,403.16429,12160660,140,20,FTMS - p ESI Full ms [400.00-2000.00]
690,12.6559,1,206185,403.1644,11782076,131,20,FTMS - p ESI Full ms [400.00-2000.00]
691,12.6741,1,187715,403.16438,11073804,141,22,FTMS - p ESI Full ms [400.00-2000.00]
692,12.693,1,200421,403.1643,11703410,137,16,FTMS - p ESI Full ms [400.00-2000.00]
693,12.7113,1,196933,403.16443,11634466,129,17,FTMS - p ESI Full ms [400.00-2000.00]
694,12.7297,1,201933,403.16444,12076300,135,16,FTMS - p ESI Full ms [400.00-2000.00]
695,12.7479,1,227312,403.1644,12052081,128,15,FTMS - p ESI Full ms [400.00-2000.00]
696,12.766,1,217179,403.16432,11777715,137,21,FTMS - p ESI Full ms [400.00-2000.00]
697,12.7843,1,207108,403.1644,11958663,136,16,FTMS - p ESI Full ms [400.00-2000.00]
698,12.8027,1,213169,403.16439,12187927,135,18,FTMS - p ESI Full ms [400.00-2000.00]
699,12.8208,1,230950,403.16424,12481854,128,17,FTMS - p ESI Full ms [400.00-2000.00]
700,12.8389,1,220149,403.16433,12285505,139,20,FTMS - p ESI Full ms [400.00-2000.00]
701,12.857,1,211277,403.1644,11844299,142,19,FTMS - p ESI Full ms [400.00-2000.00]
702,12.8754,1,214719,403.16441,11985359,138,18,FTMS - p ESI Full ms [400.00-2000.00]
703,12.8936,1,214963,403.1647,12134232,140,19,FTMS - p ESI Full ms [400.00-2000.00]
704,12.912,1,231543,403.1643,12347299,135,15,FTMS - p ESI Full ms [400.00-2000.00]
705,12.9301,1,204030,403.16441,12184266,136,19,FTMS - p ESI Full ms [400.00-2000.00]
706,12.9482,1,217606,403.16424,12154288,138,20,FTMS - p ESI Full ms [400.00-2000.00]
707,12.9662,1,210560,403.16429,12029965,140,19,FTMS - p ESI Full ms [400.00-2000.00]
708,12.9845,1,212329,403.16469,12371205,141,21,FTMS - p ESI Full ms [400.00-2000.00]
709,13.0027,1,212506,403.16424,11980291,131,21,FTMS - p ESI Full ms [400.00-2000.00]
710,13.021,1,211831,403.16438,12075637,140,19,FTMS - p ESI Full ms [400.00-2000.00]
711,13.0391,1,213798,403.16432,12087273,135,17,FTMS - p ESI Full ms [400.00-2000.00]
712,13.0573,1,207880,403.16439,12044217,134,19,FTMS - p ESI Full ms [400.00-2000.00]
713,13.0755,1,211517,403.16429,12185089,135,17,FTMS - p ESI Full ms [400.00-2000.00]
714,13.0937,1,235531,403.16428,12701920,132,16,FTMS - p ESI Full ms [400.00-2000.00]
715,13.1117,1,215081,403.16464,11543726,138,16,FTMS - p ESI Full ms [400.00-2000.00]
716,13.1302,1,203956,403.16458,11036692,133,20,FTMS - p ESI Full ms [400.00-2000.00]
717,13.1489,1,233214,403.16452,12406592,132,19,FTMS - p ESI Full ms [400.00-2000.00]
718,13.167,1,195790,403.16431,11376088,133,20,FTMS - p ESI Full ms [400.00-2000.00]
719,13.1854,1,210542,403.16436,11786082,136,22,FTMS - p ESI Full ms [400.00-2000.00]
720,13.2038,1,203947,403.16449,11527239,144,19,FTMS - p ESI Full ms [400.00-2000.00]
721,13.2223,1,207122,403.16444,11454995,130,19,FTMS - p ESI Full ms [400.00-2000.00]
722,13.2407,1,201683,403.1645,11858136,135,17,FTMS - p ESI Full ms [400.00-2000.00]
723,13.2588,1,222545,403.16442,12325308,133,19,FTMS - p ESI Full ms [400.00-2000.00]
724,13.277,1,210885,403.16455,11575164,129,19,FTMS - p ESI Full ms [400.00-2000.00]
725,13.2953,1,216172,403.1645,12142133,130,19,FTMS - p ESI Full ms [400.00-2000.00]
726,13.3134,1,202154,403.16452,11499184,135,21,FTMS - p ESI Full ms [400.00-2000.00]
727,13.3318,1,207926,403.16438,11475177,133,19,FTMS - p ESI Full ms [400.00-2000.00]
728,13.3502,1,213847,403.16431,11928823,130,17,FTMS - p ESI Full ms [400.00-2000.00]
729,13.3683,1,212040,403.16442,11306122,132,18,FTMS - p ESI Full ms [400.00-2000.00]
730,13.3867,1,229462,403.16426,12155740,147,16,FTMS - p ESI Full ms [400.00-2000.00]
731,13.4048,1,215381,403.16439,11729235,133,17,FTMS - p ESI Full ms [400.00-2000.00]
732,13.4231,1,217416,403.16445,11920324,136,18,FTMS - p ESI Full ms [400.00-2000.00]
733,13.4413,1,208419,403.1644,11628610,137,17,FTMS - p ESI Full ms [400.00-2000.00]
734,13.4597,1,218577,403.16451,11860798,137,17,FTMS - p ESI Full ms [400.00-2000.00]
735,13.478,1,208316,403.16426,12514032,134,16,FTMS - p ESI Full ms [400.00-2000.00]
736,13.4959,1,210593,403.1645,11773571,128,18,FTMS - p ESI Full ms [400.00-2000.00]
737,13.5141,1,210960,403.16435,11169220,126,15,FTMS - p ESI Full ms [400.00-2000.00]
738,13.5325,1,219382,403.16448,11741439,138,17,FTMS - p ESI Full ms [400.00-2000.00]
739,13.5508,1,206654,403.16434,11728918,133,19,FTMS - p ESI Full ms [400.00-2000.00]
740,13.5691,1,209329,403.16441,11814711,141,17,FTMS - p ESI Full ms [400.00-2000.00]
741,13.5876,1,196132,403.16437,11102370,132,15,FTMS - p ESI Full ms [400.00-2000.00]
742,13.6063,1,213263,403.16473,11433770,133,22,FTMS - p ESI Full ms [400.00-2000.00]
743,13.6247,1,211379,403.1643,11761859,135,21,FTMS - p ESI Full ms [400.00-2000.00]
744,13.6431,1,213390,403.16452,12048017,133,19,FTMS - p ESI Full ms [400.00-2000.00]
745,13.6613,1,217834,403.16442,11805463,135,20,FTMS - p ESI Full ms [400.00-2000.00]
746,13.6795,1,214723,403.16435,12214708,138,20,FTMS - p ESI Full ms [400.00-2000.00]
747,13.6977,1,210572,403.16448,11713674,134,18,FTMS - p ESI Full ms [400.00-2000.00]
748,13.7161,1,208527,403.16442,11792568,143,20,FTMS - p ESI Full ms [400.00-2000.00]
749,13.7343,1,214324,403.1643,11900424,128,18,FTMS - p ESI Full ms [400.00-2000.00]
750,13.7525,1,214868,403.16439,12185910,134,19,FTMS - p ESI Full ms [400.00-2000.00]
751,13.7705,1,213947,403.16459,12418407,129,15,FTMS - p ESI Full ms [400.00-2000.00]
752,13.7887,1,227260,403.16416,12126358,127,19,FTMS - p ESI Full ms [400.00-2000.00]
753,13.8068,1,211319,403.16434,12415578,139,15,FTMS - p ESI Full ms [400.00-2000.00]
754,13.825,1,210706,403.16443,11787799,136,14,FTMS - p ESI Full ms [400.00-2000.00]
755,13.8435,1,221093,403.16425,12386475,145,17,FTMS - p ESI Full ms [400.00-2000.00]
756,13.8615,1,222196,403.16418,12140161,130,19,FTMS - p ESI Full ms [400.00-2000.00]
757,13.8795,1,219622,403.16449,12170468,126,15,FTMS - p ESI Full ms [400.00-2000.00]
758,13.8977,1,221272,403.16448,12046698,131,17,FTMS - p ESI Full ms [400.00-2000.00]
759,13.9158,1,211112,403.1643,11917338,136,18,FTMS - p ESI Full ms [400.00-2000.00]
760,13.9341,1,198485,403.16442,11674122,135,20,FTMS - p ESI Full ms [400.00-2000.00]
761,13.9525,1,200278,403.1646,11278988,138,19,FTMS - p ESI Full ms [400.00-2000.00]
762,13.9711,1,200198,403.16445,11421360,136,22,FTMS - p ESI Full ms [400.00-2000.00]
763,13.9896,1,209312,403.16446,11744131,132,17,FTMS - p ESI Full ms [400.00-2000.00]
764,14.008,1,219536,403.16423,12210437,122,18,FTMS - p ESI Full ms [400.00-2000.00]
765,14.026,1,213471,403.1645,12006542,134,16,FTMS - p ESI Full ms [400.00-2000.00]
766,14.0442,1,204417,403.16448,11614124,130,18,FTMS - p ESI Full ms [400.00-2000.00]
767,14.0625,1,200812,403.16437,11308411,141,20,FTMS - p ESI Full ms [400.00-2000.00]
768,14.0812,1,222450,403.16439,12135230,138,18,FTMS - p ESI Full ms [400.00-2000.00]
769,14.0992,1,221658,403.16412,12045722,134,15,FTMS - p ESI Full ms [400.00-2000.00]
770,14.1174,1,200146,403.16446,11440882,144,20,FTMS - p ESI Full ms [400.00-2000.00]
771,14.1359,1,216845,403.16432,12346407,136,19,FTMS - p ESI Full ms [400.00-2000.00]
772,14.1541,1,221189,403.16434,12392674,130,17,FTMS - p ESI Full ms [400.00-2000.00]
773,14.1721,1,214269,403.16476,11774448,128,18,FTMS - p ESI Full ms [400.00-2000.00]
774,14.1905,1,223559,403.16427,11868940,131,19,FTMS - p ESI Full ms [400.00-2000.00]
775,14.2087,1,223796,403.16447,12032522,140,20,FTMS - p ESI Full ms [400.00-2000.00]
776,14.227,1,216714,403.16429,12049829,134,19,FTMS - p ESI Full ms [400.00-2000.00]
777,14.2452,1,217547,403.16453,12043159,129,18,FTMS - p ESI Full ms [400.00-2000.00]
778,14.2634,1,221260,403.1644,12274224,129,21,FTMS - p ESI Full ms [400.00-2000.00]
779,14.2814,1,214968,403.16451,11882208,141,20,FTMS - p ESI Full ms [400.00-2000.00]
780,14.2997,1,212112,403.16443,11700059,125,19,FTMS - p ESI Full ms [400.00-2000.00]
781,14.3181,1,204148,403.16443,11554162,136,19,FTMS - p ESI Full ms [400.00-2000.00]
782,14.3366,1,207731,403.16451,11769019,140,19,FTMS - p ESI Full ms [400.00-2000.00]
783,14.3549,1,217242,403.1645,11817461,142,20,FTMS - p ESI Full ms [400.00-2000.00]
784,14.3733,1,221865,403.16425,12313837,132,21,FTMS - p ESI Full ms [400.00-2000.00]
785,14.3914,1,214750,403.16446,11818836,141,19,FTMS - p ESI Full ms [400.00-2000.00]
786,14.4096,1,224009,403.16431,12417002,122,14,FTMS - p ESI Full ms [400.00-2000.00]
787,14.4276,1,213511,403.16429,11920715,137,16,FTMS - p ESI Full ms [400.00-2000.00]
788,14.4459,1,219802,403.16426,12502732,138,17,FTMS - p ESI Full ms [400.00-2000.00]
789,14.4639,1,210859,403.16449,12016304,131,20,FTMS - p ESI Full ms [400.00-2000.00]
790,14.4821,1,210368,403.16459,11953785,142,18,FTMS - p ESI Full ms [400.00-2000.00]
791,14.5004,1,217404,403.16442,11796109,130,18,FTMS - p ESI Full ms [400.00-2000.00]
792,14.5187,1,220311,403.16444,12131484,130,20,FTMS - p ESI Full ms [400.00-2000.00]
793,14.5368,1,213819,403.16448,11791439,134,18,FTMS - p ESI Full ms [400.00-2000.00]
794,14.5553,1,205351,403.16438,11203601,131,20,FTMS - p ESI Full ms [400.00-2000.00]
795,14.5738,1,214064,403.16442,11604607,131,17,FTMS - p ESI Full ms [400.00-2000.00]
796,14.5922,1,206809,403.16453,11646927,134,20,FTMS - p ESI Full ms [400.00-2000.00]
797,14.6106,1,214647,403.16456,11819391,144,20,FTMS - p ESI Full ms [400.00-2000.00]
798,14.6289,1,208727,403.16451,11605937,152,24,FTMS - p ESI Full ms [400.00-2000.00]
799,14.6473,1,230836,403.16433,12227348,138,18,FTMS - p ESI Full ms [400.00-2000.00]
800,14.6654,1,218667,403.16438,11999407,132,19,FTMS - p ESI Full ms [400.00-2000.00]
801,14.6835,1,214986,403.16436,12146392,131,20,FTMS - p ESI Full ms [400.00-2000.00]
802,14.7017,1,217677,403.16439,11530725,131,15,FTMS - p ESI Full ms [400.00-2000.00]
803,14.72,1,228360,403.16438,12461203,131,17,FTMS - p ESI Full ms [400.00-2000.00]
804,14.7381,1,209788,403.16449,11879515,136,19,FTMS - p ESI Full ms [400.00-2000.00]
805,14.7563,1,195692,403.16465,10885559,130,22,FTMS - p ESI Full ms [400.00-2000.00]
806,14.7749,1,216907,403.16457,11986273,132,18,FTMS - p ESI Full ms [400.00-2000.00]
807,14.793,1,208146,403.16455,11611990,141,18,FTMS - p ESI Full ms [400.00-2000.00]
808,14.8114,1,206247,403.16477,11604667,136,18,FTMS - p ESI Full ms [400.00-2000.00]
809,14.83,1,221297,403.16451,11751327,127,20,FTMS - p ESI Full ms [400.00-2000.00]
810,14.8483,1,219972,403.16438,12490865,129,18,FTMS - p ESI Full ms [400.00-2000.00]
811,14.8663,1,217768,403.16449,12166900,137,21,FTMS - p ESI Full ms [400.00-2000.00]
812,14.8845,1,220032,403.16444,12260032,133,18,FTMS - p ESI Full ms [400.00-2000.00]
813,14.9026,1,204764,403.16452,11935100,134,20,FTMS - p ESI Full ms [400.00-2000.00]
814,14.9208,1,217501,403.16439,12027321,133,17,FTMS - p ESI Full ms [400.00-2000.00]
815,14.9391,1,222271,403.16427,12341716,127,17,FTMS - p ESI Full ms [400.00-2000.00]
816,14.9571,1,227992,403.16457,12228782,130,18,FTMS - p ESI Full ms [400.00-2000.00]
817,14.9752,1,215030,403.16449,12176656,129,19,FTMS - p ESI Full ms [400.00-2000.00]
818,14.9935,1,204765,403.16489,11909644,138,20,FTMS - p ESI Full ms [400.00-2000.00]
819,15.0119,1,217974,403.16444,11751822,134,19,FTMS - p ESI Full ms [400.00-2000.00]
820,15.0302,1,227567,403.16445,12012974,138,17,FTMS - p ESI Full ms [400.00-2000.00]
821,15.0484,1,223545,403.16438,12098643,135,19,FTMS - p ESI Full ms [400.00-2000.00]
822,15.0666,1,231800,403.16434,12284855,139,19,FTMS - p ESI Full ms [400.00-2000.00]
823,15.0845,1,226858,403.16442,11915185,126,16,FTMS - p ESI Full ms [400.00-2000.00]
824,15.1028,1,220109,403.16438,11902681,131,17,FTMS - p ESI Full ms [400.00-2000.00]
825,15.1211,1,216059,403.16449,12143998,134,16,FTMS - p ESI Full ms [400.00-2000.00]
826,15.1392,1,215461,403.16463,11903283,139,19,FTMS - p ESI Full ms [400.00-2000.00]
827,15.1574,1,214081,403.16447,12130823,139,22,FTMS - p ESI Full ms [400.00-2000.00]
828,15.1756,1,216208,403.16463,11679236,131,17,FTMS - p ESI Full ms [400.00-2000.00]
829,15.194,1,236692,403.16431,12429697,134,18,FTMS - p ESI Full ms [400.00-2000.00]
830,15.2119,1,220075,403.1646,11772812,133,17,FTMS - p ESI Full ms [400.00-2000.00]
831,15.2302,1,216340,403.16456,12096921,138,19,FTMS - p ESI Full ms [400.00-2000.00]
832,15.2484,1,203337,403.16464,11596933,136,18,FTMS - p ESI Full ms [400.00-2000.00]
833,15.2667,1,226395,403.16449,11835048,130,15,FTMS - p ESI Full ms [400.00-2000.00]
834,15.2849,1,211572,403.16452,11633682,139,17,FTMS - p ESI Full ms [400.00-2000.00]
835,15.3034,1,238913,403.16445,12556828,131,19,FTMS - p ESI Full ms [400.00-2000.00]
836,15.3214,1,224950,403.16447,12009265,140,23,FTMS - p ESI Full ms [400.00-2000.00]
837,15.3395,1,217605,403.16476,12263259,146,19,FTMS - p ESI Full ms [400.00-2000.00]
838,15.3579,1,203621,403.16447,12294877,135,22,FTMS - p ESI Full ms [400.00-2000.00]
839,15.376,1,210718,403.16453,11515294,126,18,FTMS - p ESI Full ms [400.00-2000.00]
840,15.3944,1,228851,403.16442,12368001,132,21,FTMS - p ESI Full ms [400.00-2000.00]
841,15.4123,1,212486,403.16468,11446316,129,19,FTMS - p ESI Full ms [400.00-2000.00]
842,15.4306,1,213956,403.16469,11760188,132,19,FTMS - p ESI Full ms [400.00-2000.00]
843,15.4488,1,211097,403.16476,11782519,142,19,FTMS - p ESI Full ms [400.00-2000.00]
844,15.4672,1,214293,403.16462,11507239,131,16,FTMS - p ESI Full ms [400.00-2000.00]
845,15.4856,1,204721,403.16487,11503131,138,18,FTMS - p ESI Full ms [400.00-2000.00]
846,15.504,1,205684,403.16459,11996677,143,21,FTMS - p ESI Full ms [400.00-2000.00]
847,15.5223,1,218562,403.16462,11798589,134,21,FTMS - p ESI Full ms [400.00-2000.00]
848,15.5404,1,226711,403.16457,11833533,129,20,FTMS - p ESI Full ms [400.00-2000.00]
849,15.5585,1,220844,403.16467,12279411,131,18,FTMS - p ESI Full ms [400.00-2000.00]
850,15.5767,1,216843,403.1647,11763454,137,18,FTMS - p ESI Full ms [400.00-2000.00]
851,15.5948,1,203196,403.16465,11497104,135,16,FTMS - p ESI Full ms [400.00-2000.00]
852,15.6134,1,227440,403.16454,12364054,130,12,FTMS - p ESI Full ms [400.00-2000.00]
853,15.6312,1,219226,403.16467,12103354,127,16,FTMS - p ESI Full ms [400.00-2000.00]
854,15.6493,1,206536,403.16466,11606103,130,19,FTMS - p ESI Full ms [400.00-2000.00]
855,15.6678,1,207726,403.16484,11445750,137,21,FTMS - p ESI Full ms [400.00-2000.00]
856,15.6861,1,204151,403.16476,11958119,141,21,FTMS - p ESI Full ms [400.00-2000.00]
857,15.7044,1,220858,403.16454,11588418,122,17,FTMS - p ESI Full ms [400.00-2000.00]
858,15.7227,1,203936,403.16454,11586603,140,21,FTMS - p ESI Full ms [400.00-2000.00]
859,15.7412,1,223243,403.16439,12425076,125,18,FTMS - p ESI Full ms [400.00-2000.00]
860,15.7593,1,224018,403.16454,11996600,130,20,FTMS - p ESI Full ms [400.00-2000.00]
861,15.7775,1,223574,403.16442,12131382,142,23,FTMS - p ESI Full ms [400.00-2000.00]
862,15.7957,1,225482,403.16449,12028103,132,21,FTMS - p ESI Full ms [400.00-2000.00]
863,15.8139,1,201957,403.16459,11394272,132,16,FTMS - p ESI Full ms [400.00-2000.00]
864,15.8326,1,222370,403.16456,11967912,138,19,FTMS - p ESI Full ms [400.00-2000.00]
865,15.851,1,211168,403.1645,11742727,133,20,FTMS - p ESI Full ms [400.00-2000.00]
866,15.8693,1,218194,403.16465,11417991,132,20,FTMS - p ESI Full ms [400.00-2000.00]
867,15.8878,1,209880,403.16456,11464441,133,18,FTMS - p ESI Full ms [400.00-2000.00]
868,15.9063,1,213031,403.16448,11728622,130,16,FTMS - p ESI Full ms [400.00-2000.00]
869,15.9244,1,228665,403.16451,11977553,138,21,FTMS - p ESI Full ms [400.00-2000.00]
870,15.9427,1,221406,403.16463,11927265,139,19,FTMS - p ESI Full ms [400.00-2000.00]
871,15.961,1,212924,403.16462,11989824,130,18,FTMS - p ESI Full ms [400.00-2000.00]
872,15.9793,1,224917,403.1643,12370871,133,22,FTMS - p ESI Full ms [400.00-2000.00]
873,15.9972,1,213360,403.16465,11974912,137,17,FTMS - p ESI Full ms [400.00-2000.00]
874,16.0155,1,219836,403.16441,12031304,137,18,FTMS - p ESI Full ms [400.00-2000.00]
875,16.0337,1,208409,403.16445,11258336,131,20,FTMS - p ESI Full ms [400.00-2000.00]
876,16.0522,1,217675,403.16442,11531913,134,17,FTMS - p ESI Full ms [400.00-2000.00]
877,16.0707,1,222093,403.16447,11875672,130,14,FTMS - p ESI Full ms [400.00-2000.00]
878,16.089,1,219005,403.16445,11763188,135,19,FTMS - p ESI Full ms [400.00-2000.00]
879,16.1074,1,223416,403.16456,12224185,134,18,FTMS - p ESI Full ms [400.00-2000.00]
880,16.1254,1,214866,403.1647,12322521,132,21,FTMS - p ESI Full ms [400.00-2000.00]
881,16.1435,1,221344,403.16444,12097765,132,16,FTMS - p ESI Full ms [400.00-2000.00]
882,16.1616,1,221736,403.16452,11949660,129,18,FTMS - p ESI Full ms [400.00-2000.00]
883,16.1799,1,219050,403.16437,12015516,132,19,FTMS - p ESI Full ms [400.00-2000.00]
884,16.1981,1,214510,403.16447,11747414,136,22,FTMS - p ESI Full ms [400.00-2000.00]
885,16.2165,1,228371,403.16453,11904027,129,20,FTMS - p ESI Full ms [400.00-2000.00]
886,16.2347,1,221020,403.16445,11447338,132,15,FTMS - p ESI Full ms [400.00-2000.00]
887,16.253,1,211872,403.16445,11908022,126,13,FTMS - p ESI Full ms [400.00-2000.00]
888,16.2712,1,221012,403.16459,11960186,135,19,FTMS - p ESI Full ms [400.00-2000.00]
889,16.2894,1,214706,403.16456,11691407,147,21,FTMS - p ESI Full ms [400.00-2000.00]
890,16.3079,1,232839,403.16439,12034560,127,17,FTMS - p ESI Full ms [400.00-2000.00]
891,16.3259,1,215194,403.16449,11537571,134,19,FTMS - p ESI Full ms [400.00-2000.00]
892,16.3444,1,227553,403.16449,12204431,126,18,FTMS - p ESI Full ms [400.00-2000.00]
893,16.3624,1,218581,403.16427,11815291,132,18,FTMS - p ESI Full ms [400.00-2000.00]
894,16.3807,1,219710,403.16433,11674227,131,20,FTMS - p ESI Full ms [400.00-2000.00]
895,16.3991,1,207857,403.16437,11361766,129,20,FTMS - p ESI Full ms [400.00-2000.00]
896,16.4176,1,223407,403.16441,12187337,136,16,FTMS - p ESI Full ms [400.00-2000.00]
897,16.4357,1,222058,403.16431,11844638,128,17,FTMS - p ESI Full ms [400.00-2000.00]
898,16.454,1,212038,403.16446,11962138,130,22,FTMS - p ESI Full ms [400.00-2000.00]
899,16.4721,1,218847,403.16427,12031298,133,17,FTMS - p ESI Full ms [400.00-2000.00]
900,16.4902,1,212444,403.16453,11619947,137,18,FTMS - p ESI Full ms [400.00-2000.00]
901,16.5085,1,229919,403.16443,12159196,126,17,FTMS - p ESI Full ms [400.00-2000.00]
902,16.5264,1,211372,403.16458,11950745,137,21,FTMS - p ESI Full ms [400.00-2000.00]
903,16.5446,1,212727,403.16431,11991728,137,18,FTMS - p ESI Full ms [400.00-2000.00]
904,16.5628,1,223023,403.16442,11473825,139,14,FTMS - p ESI Full ms [400.00-2000.00]
905,16.5814,1,216224,403.16441,11829521,125,19,FTMS - p ESI Full ms [400.00-2000.00]
906,16.5995,1,206368,403.16461,11443772,133,17,FTMS - p ESI Full ms [400.00-2000.00]
907,16.6179,1,224411,403.16427,11902324,133,16,FTMS - p ESI Full ms [400.00-2000.00]
908,16.6362,1,210510,403.16452,11459571,137,17,FTMS - p ESI Full ms [400.00-2000.00]
909,16.6545,1,223037,403.16448,11774866,129,20,FTMS - p ESI Full ms [400.00-2000.00]
910,16.6728,1,212134,403.16449,11691784,131,18,FTMS - p ESI Full ms [400.00-2000.00]
911,16.6909,1,225269,403.16458,12147924,135,18,FTMS - p ESI Full ms [400.00-2000.00]
912,16.7091,1,211376,403.16427,11741595,136,19,FTMS - p ESI Full ms [400.00-2000.00]
913,16.7271,1,218199,403.1643,11880421,127,19,FTMS - p ESI Full ms [400.00-2000.00]
914,16.7453,1,231806,403.16441,12231241,137,18,FTMS - p ESI Full ms [400.00-2000.00]
915,16.7634,1,209324,403.16456,11502910,134,20,FTMS - p ESI Full ms [400.00-2000.00]
916,16.7818,1,242194,403.16417,12430417,127,19,FTMS - p ESI Full ms [400.00-2000.00]
917,16.7996,1,215612,403.1645,11858574,135,21,FTMS - p ESI Full ms [400.00-2000.00]
918,16.818,1,217945,403.16443,11687890,126,15,FTMS - p ESI Full ms [400.00-2000.00]
919,16.8362,1,215960,403.1646,11569371,125,20,FTMS - p ESI Full ms [400.00-2000.00]
920,16.8546,1,218991,403.1644,11917637,119,17,FTMS - p ESI Full ms [400.00-2000.00]
921,16.8728,1,224570,403.16463,11552830,117,13,FTMS - p ESI Full ms [400.00-2000.00]
922,16.8911,1,213382,403.16447,11804389,128,17,FTMS - p ESI Full ms [400.00-2000.00]
923,16.9093,1,223024,403.16447,11982339,135,14,FTMS - p ESI Full ms [400.00-2000.00]
924,16.9275,1,223361,403.16428,11902487,123,18,FTMS - p ESI Full ms [400.00-2000.00]
925,16.9456,1,222060,403.16435,11802842,123,18,FTMS - p ESI Full ms [400.00-2000.00]
926,16.9638,1,228101,403.16428,11900574,134,20,FTMS - p ESI Full ms [400.00-2000.00]
927,16.9819,1,220532,403.16444,11914898,130,21,FTMS - p ESI Full ms [400.00-2000.00]
928,17.0002,1,224557,403.16447,12275227,133,18,FTMS - p ESI Full ms [400.00-2000.00]
929,17.0183,1,215767,403.16448,11465840,130,16,FTMS - p ESI Full ms [400.00-2000.00]
930,17.0368,1,225626,403.16422,11670878,134,22,FTMS - p ESI Full ms [400.00-2000.00]
931,17.055,1,221108,403.16435,11624491,131,17,FTMS - p ESI Full ms [400.00-2000.00]
932,17.0734,1,223434,403.16446,11786964,137,20,FTMS - p ESI Full ms [400.00-2000.00]
933,17.0916,1,227504,403.16433,12068250,130,13,FTMS - p ESI Full ms [400.00-2000.00]
934,17.1096,1,213252,403.16442,11652301,135,19,FTMS - p ESI Full ms [400.00-2000.00]
935,17.1279,1,204767,403.16441,11340287,131,15,FTMS - p ESI Full ms [400.00-2000.00]
936,17.1464,1,212343,403.16444,11783511,127,17,FTMS - p ESI Full ms [400.00-2000.00]
937,17.1645,1,214548,403.16434,11389331,137,17,FTMS - p ESI Full ms [400.00-2000.00]
938,17.1829,1,231208,403.16435,12364585,122,19,FTMS - p ESI Full ms [400.00-2000.00]
939,17.2008,1,229148,403.16454,11575910,125,19,FTMS - p ESI Full ms [400.00-2000.00]
940,17.2191,1,209647,403.16448,11180205,139,19,FTMS - p ESI Full ms [400.00-2000.00]
941,17.2377,1,235546,403.16427,11392604,131,15,FTMS - p ESI Full ms [400.00-2000.00]
942,17.256,1,200916,403.16438,10910664,137,15,FTMS - p ESI Full ms [400.00-2000.00]
943,17.2743,1,203570,403.16439,10999184,132,15,FTMS - p ESI Full ms [400.00-2000.00]
944,17.2923,1,187204,403.16446,10600164,146,14,FTMS - p ESI Full ms [400.00-2000.00]
945,17.3104,1,179078,403.16512,11990248,127,9,FTMS - p ESI Full ms [400.00-2000.00]
946,17.3281,1,199102,403.16422,14506248,133,15,FTMS - p ESI Full ms [400.00-2000.00]
947,17.3453,1,325233,469.02949,17932342,154,17,FTMS - p ESI Full ms [400.00-2000.00]
948,17.3626,1,481822,469.02965,22348770,147,19,FTMS - p ESI Full ms [400.00-2000.00]
949,17.3795,1,671226,469.02937,28136480,138,16,FTMS - p ESI Full ms [400.00-2000.00]
950,17.396,1,858673,469.02945,33448284,150,19,FTMS - p ESI Full ms [400.00-2000.00]
951,17.4121,1,978522,469.0294,36298552,139,21,FTMS - p ESI Full ms [400.00-2000.00]
952,17.4284,1,1117380,469.02938,39511844,142,21,FTMS - p ESI Full ms [400.00-2000.00]
953,17.4446,1,1165645,469.02939,42880292,154,27,FTMS - p ESI Full ms [400.00-2000.00]
954,17.4606,1,1347493,469.02914,46507936,130,21,FTMS - p ESI Full ms [400.00-2000.00]
955,17.4765,1,1357543,469.02928,46801176,135,25,FTMS - p ESI Full ms [400.00-2000.00]
956,17.4925,1,1466797,469.0294,50624936,136,21,FTMS - p ESI Full ms [400.00-2000.00]
