scan_num,scan_time,type,bpi,bpi_mz,tic,num_peaks,num_deisotoped,info
546,10.8945,1,127773,403.16442,7587132,127,15,FTMS - p ESI Full ms [400.00-2000.00]
547,10.9145,1,140106,403.16442,7991425,128,16,FTMS - p ESI Full ms [400.00-2000.00]
548,10.9343,1,132237,403.16436,8188634,130,17,FTMS - p ESI Full ms [400.00-2000.00]
549,10.9539,1,135096,403.16435,8201026,137,16,FTMS - p ESI Full ms [400.00-2000.00]
550,10.9736,1,142056,403.16447,8226151,135,14,FTMS - p ESI Full ms [400.00-2000.00]
551,10.9932,1,119714,403.16445,7338334,127,16,FTMS - p ESI Full ms [400.00-2000.00]
552,11.0137,1,118313,403.16454,7432085,132,16,FTMS - p ESI Full ms [400.00-2000.00]
553,11.0341,1,135021,403.16441,7903955,139,19,FTMS - p ESI Full ms [400.00-2000.00]
554,11.054,1,127640,403.16463,7761691,133,13,FTMS - p ESI Full ms [400.00-2000.00]
555,11.0739,1,123797,403.16466,7639402,127,15,FTMS - p ESI Full ms [400.00-2000.00]
556,11.0939,1,129440,403.16474,7711160,133,14,FTMS - p ESI Full ms [400.00-2000.00]
557,11.114,1,137924,403.16452,7972650,120,13,FTMS - p ESI Full ms [400.00-2000.00]
558,11.1336,1,132496,403.1646,8142111,139,15,FTMS - p ESI Full ms [400.00-2000.00]
559,11.1533,1,126579,403.16433,7453966,132,16,FTMS - p ESI Full ms [400.00-2000.00]
560,11.1736,1,133769,403.16435,7897635,143,19,FTMS - p ESI Full ms [400.00-2000.00]
561,11.1934,1,131734,403.16436,7542218,129,15,FTMS - p ESI Full ms [400.00-2000.00]
562,11.2136,1,131691,403.16442,7708239,138,16,FTMS - p ESI Full ms [400.00-2000.00]
563,11.2334,1,128147,403.16448,7801840,133,18,FTMS - p ESI Full ms [400.00-2000.00]
564,11.2534,1,119287,403.16448,7573664,129,14,FTMS - p ESI Full ms [400.00-2000.00]
565,11.2736,1,126636,403.16441,7727355,140,21,FTMS - p ESI Full ms [400.00-2000.00]
566,11.2939,1,131848,403.16446,7659657,135,14,FTMS - p ESI Full ms [400.00-2000.00]
567,11.3137,1,125876,403.16449,7635014,135,17,FTMS - p ESI Full ms [400.00-2000.00]
568,11.3337,1,129673,403.16456,7993365,130,17,FTMS - p ESI Full ms [400.00-2000.00]
569,11.3534,1,128065,403.16439,7460138,128,14,FTMS - p ESI Full ms [400.00-2000.00]
570,11.3736,1,126296,403.1643,7526217,126,13,FTMS - p ESI Full ms [400.00-2000.00]
571,11.3937,1,137268,403.16448,7824846,129,13,FTMS - p ESI Full ms [400.00-2000.00]
572,11.4137,1,132501,403.16443,7734220,132,19,FTMS - p ESI Full ms [400.00-2000.00]
573,11.4336,1,118725,403.16466,7298793,131,16,FTMS - p ESI Full ms [400.00-2000.00]
574,11.4541,1,134967,403.16439,7721840,130,17,FTMS - p ESI Full ms [400.00-2000.00]
575,11.4739,1,112661,403.16441,6955867,143,16,FTMS - p ESI Full ms [400.00-2000.00]
576,11.4948,1,130025,403.16435,7883460,132,16,FTMS - p ESI Full ms [400.00-2000.00]
577,11.5148,1,133169,403.16444,7620214,131,19,FTMS - p ESI Full ms [400.00-2000.00]
578,11.5349,1,126071,403.16434,7524583,132,14,FTMS - p ESI Full ms [400.00-2000.00]
579,11.555,1,135610,403.16471,8007004,135,15,FTMS - p ESI Full ms [400.00-2000.00]
580,11.5749,1,132189,403.16428,7621057,132,14,FTMS - p ESI Full ms [400.00-2000.00]
581,11.5949,1,132832,403.16432,7944417,133,17,FTMS - p ESI Full ms [400.00-2000.00]
582,11.6147,1,127142,403.16454,7370742,128,19,FTMS - p ESI Full ms [400.00-2000.00]
583,11.6349,1,128981,403.16441,8004736,140,19,FTMS - p ESI Full ms [400.00-2000.00]
584,11.6549,1,131356,403.16425,7979242,135,17,FTMS - p ESI Full ms [400.00-2000.00]
585,11.6744,1,130926,403.1644,7649630,127,15,FTMS - p ESI Full ms [400.00-2000.00]
586,11.6945,1,140155,403.16435,8055602,128,14,FTMS - p ESI Full ms [400.00-2000.00]
587,11.7142,1,131846,403.1643,7796169,140,13,FTMS - p ESI Full ms [400.00-2000.00]
588,11.7342,1,120877,403.16438,7589852,135,15,FTMS - p ESI Full ms [400.00-2000.00]
589,11.7543,1,142346,403.16418,8030717,130,15,FTMS - p ESI Full ms [400.00-2000.00]
590,11.7741,1,131426,403.16434,7753794,129,15,FTMS - p ESI Full ms [400.00-2000.00]
591,11.7938,1,139887,403.16424,8269625,141,15,FTMS - p ESI Full ms [400.00-2000.00]
592,11.8135,1,135512,403.16427,8143766,128,16,FTMS - p ESI Full ms [400.00-2000.00]
593,11.8331,1,123601,403.16433,7600610,130,13,FTMS - p ESI Full ms [400.00-2000.00]
594,11.8534,1,127735,403.16441,7815068,132,17,FTMS - p ESI Full ms [400.00-2000.00]
595,11.8733,1,131403,403.16423,7680471,134,14,FTMS - p ESI Full ms [400.00-2000.00]
596,11.8934,1,131451,403.16425,7684590,130,15,FTMS - p ESI Full ms [400.00-2000.00]
597,11.9133,1,119893,403.1644,7215018,136,16,FTMS - p ESI Full ms [400.00-2000.00]
598,11.9341,1,128550,403.16439,7745532,136,17,FTMS - p ESI Full ms [400.00-2000.00]
599,11.954,1,135972,403.16429,8209965,134,17,FTMS - p ESI Full ms [400.00-2000.00]
600,11.9738,1,131295,403.16419,8036674,133,13,FTMS - p ESI Full ms [400.00-2000.00]
601,11.9934,1,128515,403.16427,7424060,128,15,FTMS - p ESI Full ms [400.00-2000.00]
602,12.0138,1,134485,403.1643,7776393,133,14,FTMS - p ESI Full ms [400.00-2000.00]
603,12.0336,1,132781,403.1643,7888445,124,15,FTMS - p ESI Full ms [400.00-2000.00]
604,12.0533,1,124861,403.16426,7517084,127,15,FTMS - p ESI Full ms [400.00-2000.00]
605,12.0735,1,130281,403.16428,8075391,132,17,FTMS - p ESI Full ms [400.00-2000.00]
606,12.0934,1,137143,403.16438,7932185,130,14,FTMS - p ESI Full ms [400.00-2000.00]
607,12.1132,1,137369,403.16428,8151135,131,13,FTMS - p ESI Full ms [400.00-2000.00]
608,12.1329,1,135838,403.16439,7917167,135,16,FTMS - p ESI Full ms [400.00-2000.00]
609,12.1527,1,139135,403.16428,7573272,123,15,FTMS - p ESI Full ms [400.00-2000.00]
610,12.1726,1,133927,403.1644,7697965,141,15,FTMS - p ESI Full ms [400.00-2000.00]
611,12.1927,1,138770,403.16432,7948797,133,17,FTMS - p ESI Full ms [400.00-2000.00]
612,12.2122,1,134446,403.16443,7730195,129,12,FTMS - p ESI Full ms [400.00-2000.00]
613,12.232,1,142687,403.16435,8297809,127,16,FTMS - p ESI Full ms [400.00-2000.00]
614,12.2516,1,144052,403.16424,8307264,128,16,FTMS - p ESI Full ms [400.00-2000.00]
615,12.271,1,139983,403.16419,8136234,134,17,FTMS - p ESI Full ms [400.00-2000.00]
616,12.2906,1,135547,403.16431,7927427,130,13,FTMS - p ESI Full ms [400.00-2000.00]
617,12.3104,1,141324,403.1645,8319429,133,18,FTMS - p ESI Full ms [400.00-2000.00]
618,12.33,1,139339,403.1644,7794114,136,13,FTMS - p ESI Full ms [400.00-2000.00]
619,12.35,1,139756,403.16434,7996994,133,15,FTMS - p ESI Full ms [400.00-2000.00]
620,12.3699,1,130802,403.16424,7684373,128,13,FTMS - p ESI Full ms [400.00-2000.00]
621,12.3897,1,132055,403.1644,7868816,129,13,FTMS - p ESI Full ms [400.00-2000.00]
622,12.4096,1,137354,403.16441,8134154,136,16,FTMS - p ESI Full ms [400.00-2000.00]
623,12.4296,1,129725,403.16448,7723623,128,13,FTMS - p ESI Full ms [400.00-2000.00]
624,12.4497,1,136478,403.16421,8091473,130,16,FTMS - p ESI Full ms [400.00-2000.00]
625,12.4694,1,142834,403.1643,7949386,124,13,FTMS - p ESI Full ms [400.00-2000.00]
626,12.489,1,140286,403.16434,8388154,141,15,FTMS - p ESI Full ms [400.00-2000.00]
627,12.5086,1,128298,403.16435,7704885,131,17,FTMS - p ESI Full ms [400.00-2000.00]
628,12.5287,1,133114,403.16434,8055859,134,17,FTMS - p ESI Full ms [400.00-2000.00]
629,12.5486,1,132920,403.16444,7792395,127,15,FTMS - p ESI Full ms [400.00-2000.00]
630,12.5685,1,120778,403.1644,7706303,146,20,FTMS - p ESI Full ms [400.00-2000.00]
631,12.5886,1,138707,403.16434,7980220,126,17,FTMS - p ESI Full ms [400.00-2000.00]
632,12.6084,1,137054,403.16412,8243840,134,15,FTMS - p ESI Full ms [400.00-2000.00]
633,12.628,1,146175,403.16425,8365280,129,16,FTMS - p ESI Full ms [400.00-2000.00]
634,12.6474,1,136519,403.16424,7884079,123,15,FTMS - p ESI Full ms [400.00-2000.00]
635,12.6671,1,129976,403.1645,8039341,144,16,FTMS - p ESI Full ms [400.00-2000.00]
636,12.6872,1,142228,403.16439,8174812,134,13,FTMS - p ESI Full ms [400.00-2000.00]
637,12.7069,1,155750,403.16418,8383777,131,16,FTMS - p ESI Full ms [400.00-2000.00]
638,12.7266,1,139173,403.1643,8456879,138,16,FTMS - p ESI Full ms [400.00-2000.00]
639,12.746,1,130826,403.1643,7935207,139,18,FTMS - p ESI Full ms [400.00-2000.00]
640,12.766,1,140751,403.16437,8373335,130,13,FTMS - p ESI Full ms [400.00-2000.00]
641,12.7855,1,148851,403.16433,8366379,129,17,FTMS - p ESI Full ms [400.00-2000.00]
642,12.8051,1,154057,403.1644,8584554,134,16,FTMS - p ESI Full ms [400.00-2000.00]
643,12.8245,1,136730,403.16438,8141138,139,16,FTMS - p ESI Full ms [400.00-2000.00]
644,12.8442,1,152193,403.16447,8545399,130,17,FTMS - p ESI Full ms [400.00-2000.00]
645,12.8635,1,148524,403.1644,8596082,131,15,FTMS - p ESI Full ms [400.00-2000.00]
646,12.8828,1,143250,403.16457,8325560,136,11,FTMS - p ESI Full ms [400.00-2000.00]
647,12.9024,1,150593,403.16432,8590956,136,17,FTMS - p ESI Full ms [400.00-2000.00]
648,12.9216,1,149220,403.16437,8454006,132,16,FTMS - p ESI Full ms [400.00-2000.00]
649,12.9409,1,150809,403.16452,8525494,129,16,FTMS - p ESI Full ms [400.00-2000.00]
650,12.9605,1,155778,403.16426,8706574,128,13,FTMS - p ESI Full ms [400.00-2000.00]
651,12.9797,1,136072,403.16439,7965415,134,15,FTMS - p ESI Full ms [400.00-2000.00]
652,12.9996,1,141285,403.16421,8558423,136,15,FTMS - p ESI Full ms [400.00-2000.00]
653,13.019,1,157052,403.1641,8773057,130,13,FTMS - p ESI Full ms [400.00-2000.00]
654,13.0382,1,139719,403.16426,8535647,129,16,FTMS - p ESI Full ms [400.00-2000.00]
655,13.0576,1,146807,403.16424,8459838,140,19,FTMS - p ESI Full ms [400.00-2000.00]
656,13.0773,1,145693,403.1646,8335648,146,13,FTMS - p ESI Full ms [400.00-2000.00]
657,13.0969,1,142792,403.16417,8270550,136,16,FTMS - p ESI Full ms [400.00-2000.00]
658,13.1166,1,140210,403.16441,7945514,133,13,FTMS - p ESI Full ms [400.00-2000.00]
659,13.1365,1,147730,403.16423,8079008,129,13,FTMS - p ESI Full ms [400.00-2000.00]
660,13.1562,1,147732,403.16435,8284002,138,15,FTMS - p ESI Full ms [400.00-2000.00]
661,13.1759,1,151537,403.16424,8720086,133,15,FTMS - p ESI Full ms [400.00-2000.00]
662,13.1952,1,141125,403.16434,8158910,133,13,FTMS - p ESI Full ms [400.00-2000.00]
663,13.215,1,137758,403.1643,8390383,133,15,FTMS - p ESI Full ms [400.00-2000.00]
664,13.2347,1,140561,403.16431,8331880,127,16,FTMS - p ESI Full ms [400.00-2000.00]
665,13.2543,1,151627,403.16437,8468488,134,15,FTMS - p ESI Full ms [400.00-2000.00]
666,13.2737,1,144341,403.16433,8449778,135,16,FTMS - p ESI Full ms [400.00-2000.00]
667,13.2931,1,145024,403.16428,8734252,134,16,FTMS - p ESI Full ms [400.00-2000.00]
668,13.3125,1,146656,403.16439,8428065,133,15,FTMS - p ESI Full ms [400.00-2000.00]
669,13.3319,1,146930,403.16434,8113356,136,14,FTMS - p ESI Full ms [400.00-2000.00]
670,13.3516,1,152132,403.16423,8452692,131,18,FTMS - p ESI Full ms [400.00-2000.00]
671,13.3709,1,142781,403.16419,8137391,141,17,FTMS - p ESI Full ms [400.00-2000.00]
672,13.3908,1,146278,403.16425,8551635,142,17,FTMS - p ESI Full ms [400.00-2000.00]
673,13.4103,1,137208,403.16441,8305687,129,12,FTMS - p ESI Full ms [400.00-2000.00]
674,13.4301,1,150582,403.16434,8470192,122,15,FTMS - p ESI Full ms [400.00-2000.00]
675,13.4495,1,141325,403.16438,8282117,135,14,FTMS - p ESI Full ms [400.00-2000.00]
676,13.4693,1,146015,403.16433,8525097,141,16,FTMS - p ESI Full ms [400.00-2000.00]
677,13.4888,1,134119,403.16438,8010647,137,14,FTMS - p ESI Full ms [400.00-2000.00]
678,13.5089,1,148441,403.16449,8254447,126,16,FTMS - p ESI Full ms [400.00-2000.00]
679,13.5286,1,136885,403.16479,8304134,132,14,FTMS - p ESI Full ms [400.00-2000.00]
680,13.5483,1,150860,403.1642,8503906,139,15,FTMS - p ESI Full ms [400.00-2000.00]
681,13.5677,1,136668,403.1644,7995904,129,18,FTMS - p ESI Full ms [400.00-2000.00]
682,13.5877,1,148602,403.16445,8103340,135,17,FTMS - p ESI Full ms [400.00-2000.00]
683,13.6075,1,126692,403.16436,7548768,133,16,FTMS - p ESI Full ms [400.00-2000.00]
684,13.6277,1,140308,403.16443,8165045,135,13,FTMS - p ESI Full ms [400.00-2000.00]
685,13.6476,1,152099,403.1644,8410194,128,17,FTMS - p ESI Full ms [400.00-2000.00]
686,13.6671,1,140903,403.16439,8085930,121,17,FTMS - p ESI Full ms [400.00-2000.00]
687,13.6869,1,137962,403.16425,8171878,136,20,FTMS - p ESI Full ms [400.00-2000.00]
688,13.7067,1,148019,403.16429,8316322,129,14,FTMS - p ESI Full ms [400.00-2000.00]
689,13.7262,1,146469,403.16419,8126973,135,14,FTMS - p ESI Full ms [400.00-2000.00]
690,13.746,1,150957,403.16427,8387144,129,18,FTMS - p ESI Full ms [400.00-2000.00]
691,13.7655,1,137647,403.16419,7945909,128,16,FTMS - p ESI Full ms [400.00-2000.00]
692,13.7855,1,146657,403.16427,8499748,128,16,FTMS - p ESI Full ms [400.00-2000.00]
693,13.8048,1,138901,403.1643,8033582,127,14,FTMS - p ESI Full ms [400.00-2000.00]
694,13.8246,1,142438,403.16414,7950556,142,14,FTMS - p ESI Full ms [400.00-2000.00]
695,13.8444,1,148981,403.16417,8202301,132,15,FTMS - p ESI Full ms [400.00-2000.00]
696,13.8643,1,149345,403.16414,8487807,139,16,FTMS - p ESI Full ms [400.00-2000.00]
697,13.8836,1,139623,403.16437,8074289,138,17,FTMS - p ESI Full ms [400.00-2000.00]
698,13.9031,1,140672,403.16445,8341972,141,16,FTMS - p ESI Full ms [400.00-2000.00]
699,13.9228,1,145661,403.1647,8529740,140,16,FTMS - p ESI Full ms [400.00-2000.00]
700,13.9422,1,151311,403.16427,8787292,125,15,FTMS - p ESI Full ms [400.00-2000.00]
701,13.9615,1,130776,403.16421,8173590,137,13,FTMS - p ESI Full ms [400.00-2000.00]
702,13.9812,1,158719,403.1643,8744943,134,18,FTMS - p ESI Full ms [400.00-2000.00]
703,14.0004,1,141237,403.16445,8167124,132,12,FTMS - p ESI Full ms [400.00-2000.00]
704,14.02,1,136880,403.16444,8099425,135,18,FTMS - p ESI Full ms [400.00-2000.00]
705,14.0397,1,143351,403.16436,8661528,131,17,FTMS - p ESI Full ms [400.00-2000.00]
706,14.0592,1,138970,403.16449,8098245,132,16,FTMS - p ESI Full ms [400.00-2000.00]
707,14.079,1,154389,403.16416,8445339,137,16,FTMS - p ESI Full ms [400.00-2000.00]
708,14.0985,1,144147,403.16424,8065517,127,15,FTMS - p ESI Full ms [400.00-2000.00]
709,14.1181,1,135685,403.1644,7798787,128,13,FTMS - p ESI Full ms [400.00-2000.00]
710,14.1383,1,141708,403.16433,8036491,123,16,FTMS - p ESI Full ms [400.00-2000.00]
711,14.158,1,142002,403.16421,8465163,137,15,FTMS - p ESI Full ms [400.00-2000.00]
712,14.1775,1,142761,403.1646,8004092,139,15,FTMS - p ESI Full ms [400.00-2000.00]
713,14.1973,1,141295,403.16446,8126593,133,13,FTMS - p ESI Full ms [400.00-2000.00]
714,14.2171,1,145567,403.16435,8421169,131,16,FTMS - p ESI Full ms [400.00-2000.00]
715,14.2367,1,140704,403.16426,8328324,128,16,FTMS - p ESI Full ms [400.00-2000.00]
716,14.2564,1,142532,403.16446,8608443,139,17,FTMS - p ESI Full ms [400.00-2000.00]
717,14.2759,1,140512,403.16434,8473618,125,13,FTMS - p ESI Full ms [400.00-2000.00]
718,14.2954,1,142435,403.16425,8408190,140,17,FTMS - p ESI Full ms [400.00-2000.00]
719,14.315,1,142360,403.16499,8334385,126,13,FTMS - p ESI Full ms [400.00-2000.00]
720,14.3346,1,146061,403.1643,8490476,131,18,FTMS - p ESI Full ms [400.00-2000.00]
721,14.3541,1,149060,403.16419,8331046,130,16,FTMS - p ESI Full ms [400.00-2000.00]
722,14.3736,1,149063,403.16428,8199235,124,15,FTMS - p ESI Full ms [400.00-2000.00]
723,14.3932,1,140101,403.16433,8441581,130,16,FTMS - p ESI Full ms [400.00-2000.00]
724,14.4129,1,151928,403.16436,8518909,132,16,FTMS - p ESI Full ms [400.00-2000.00]
725,14.4323,1,138786,403.16428,8354547,142,16,FTMS - p ESI Full ms [400.00-2000.00]
726,14.452,1,153689,403.1641,8416409,126,16,FTMS - p ESI Full ms [400.00-2000.00]
727,14.4713,1,143975,403.16444,8137009,143,18,FTMS - p ESI Full ms [400.00-2000.00]
728,14.4913,1,150335,403.16454,8561824,131,17,FTMS - p ESI Full ms [400.00-2000.00]
729,14.5108,1,147259,403.1644,8521320,129,17,FTMS - p ESI Full ms [400.00-2000.00]
730,14.5303,1,154546,403.16433,8546839,135,17,FTMS - p ESI Full ms [400.00-2000.00]
731,14.5497,1,141210,403.16425,8307575,144,17,FTMS - p ESI Full ms [400.00-2000.00]
732,14.5696,1,133040,403.16426,8065820,137,18,FTMS - p ESI Full ms [400.00-2000.00]
733,14.5897,1,161406,403.16445,8416128,132,14,FTMS - p ESI Full ms [400.00-2000.00]
734,14.6091,1,147269,403.16447,8491671,136,15,FTMS - p ESI Full ms [400.00-2000.00]
735,14.6289,1,143838,403.16437,8290479,142,16,FTMS - p ESI Full ms [400.00-2000.00]
736,14.6487,1,150792,403.16432,8302697,130,17,FTMS - p ESI Full ms [400.00-2000.00]
737,14.6683,1,149907,403.16443,8298640,134,18,FTMS - p ESI Full ms [400.00-2000.00]
738,14.688,1,141928,403.16451,8333245,133,15,FTMS - p ESI Full ms [400.00-2000.00]
739,14.7076,1,151357,403.16432,8407459,132,17,FTMS - p ESI Full ms [400.00-2000.00]
740,14.7272,1,145913,403.16419,8607964,140,18,FTMS - p ESI Full ms [400.00-2000.00]
741,14.7465,1,141865,403.1645,8398828,136,15,FTMS - p ESI Full ms [400.00-2000.00]
742,14.7662,1,154224,403.16434,8839016,129,13,FTMS - p ESI Full ms [400.00-2000.00]
743,14.7853,1,158682,403.16404,8940883,122,18,FTMS - p ESI Full ms [400.00-2000.00]
744,14.8043,1,149233,403.1642,8652492,129,16,FTMS - p ESI Full ms [400.00-2000.00]
745,14.8236,1,146720,403.16426,8435720,133,19,FTMS - p ESI Full ms [400.00-2000.00]
746,14.8433,1,137821,403.16446,8098892,134,18,FTMS - p ESI Full ms [400.00-2000.00]
747,14.863,1,144347,403.16416,8444173,124,15,FTMS - p ESI Full ms [400.00-2000.00]
748,14.8825,1,141149,403.1644,8330612,146,18,FTMS - p ESI Full ms [400.00-2000.00]
749,14.9022,1,148372,403.16432,8525676,132,16,FTMS - p ESI Full ms [400.00-2000.00]
750,14.9219,1,131898,403.16427,7830415,131,14,FTMS - p ESI Full ms [400.00-2000.00]
751,14.942,1,133702,403.16447,8144635,133,14,FTMS - p ESI Full ms [400.00-2000.00]
752,14.9618,1,141843,403.16427,8393304,128,18,FTMS - p ESI Full ms [400.00-2000.00]
753,14.9815,1,142761,403.16416,8539968,136,15,FTMS - p ESI Full ms [400.00-2000.00]
754,15.001,1,145220,403.16428,8229904,136,16,FTMS - p ESI Full ms [400.00-2000.00]
755,15.0207,1,145461,403.1643,8322191,142,15,FTMS - p ESI Full ms [400.00-2000.00]
756,15.0403,1,134814,403.16447,8067266,141,15,FTMS - p ESI Full ms [400.00-2000.00]
757,15.0604,1,146285,403.16439,8320291,128,19,FTMS - p ESI Full ms [400.00-2000.00]
758,15.0801,1,141480,403.16431,8206542,132,18,FTMS - p ESI Full ms [400.00-2000.00]
759,15.0998,1,148957,403.16438,8479148,136,18,FTMS - p ESI Full ms [400.00-2000.00]
760,15.1194,1,133189,403.16418,8103013,133,16,FTMS - p ESI Full ms [400.00-2000.00]
761,15.1391,1,145504,403.16438,8189376,137,15,FTMS - p ESI Full ms [400.00-2000.00]
762,15.1589,1,142967,403.16414,8374792,125,17,FTMS - p ESI Full ms [400.00-2000.00]
763,15.1783,1,155360,403.16412,8990624,137,15,FTMS - p ESI Full ms [400.00-2000.00]
764,15.1976,1,137653,403.16432,8244988,139,16,FTMS - p ESI Full ms [400.00-2000.00]
765,15.2174,1,136997,403.16443,8080387,140,17,FTMS - p ESI Full ms [400.00-2000.00]
766,15.2374,1,141307,403.16429,8229503,133,14,FTMS - p ESI Full ms [400.00-2000.00]
767,15.2572,1,142986,403.16425,8077824,141,18,FTMS - p ESI Full ms [400.00-2000.00]
768,15.2772,1,147316,403.16421,8263498,135,17,FTMS - p ESI Full ms [400.00-2000.00]
769,15.2969,1,137633,403.16439,8176419,130,17,FTMS - p ESI Full ms [400.00-2000.00]
770,15.3167,1,145549,403.1642,8251743,133,14,FTMS - p ESI Full ms [400.00-2000.00]
771,15.3364,1,152807,403.1644,8822011,135,19,FTMS - p ESI Full ms [400.00-2000.00]
772,15.3558,1,147886,403.1642,8535218,131,17,FTMS - p ESI Full ms [400.00-2000.00]
773,15.3755,1,163347,403.1643,8720936,132,20,FTMS - p ESI Full ms [400.00-2000.00]
774,15.3945,1,144780,403.16416,8448822,129,16,FTMS - p ESI Full ms [400.00-2000.00]
775,15.414,1,145058,403.16429,8435441,133,18,FTMS - p ESI Full ms [400.00-2000.00]
776,15.4336,1,147056,403.16435,8500094,134,15,FTMS - p ESI Full ms [400.00-2000.00]
777,15.4533,1,142506,403.1644,8325607,138,17,FTMS - p ESI Full ms [400.00-2000.00]
778,15.4731,1,141355,403.1644,8363975,131,17,FTMS - p ESI Full ms [400.00-2000.00]
779,15.4928,1,144317,403.16452,8264933,138,19,FTMS - p ESI Full ms [400.00-2000.00]
780,15.5126,1,137836,403.16436,7981585,136,21,FTMS - p ESI Full ms [400.00-2000.00]
781,15.5328,1,152783,403.16431,8298656,139,17,FTMS - p ESI Full ms [400.00-2000.00]
782,15.5525,1,140647,403.1643,8057683,128,15,FTMS - p ESI Full ms [400.00-2000.00]
783,15.5722,1,154845,403.16411,8551859,135,16,FTMS - p ESI Full ms [400.00-2000.00]
784,15.5916,1,141607,403.16441,8247916,123,17,FTMS - p ESI Full ms [400.00-2000.00]
785,15.6113,1,129000,403.16432,7866864,129,13,FTMS - p ESI Full ms [400.00-2000.00]
786,15.6315,1,150769,403.16429,8462144,128,14,FTMS - p ESI Full ms [400.00-2000.00]
787,15.6509,1,159215,403.16423,8752679,122,16,FTMS - p ESI Full ms [400.00-2000.00]
788,15.6703,1,153339,403.16423,8471157,139,15,FTMS - p ESI Full ms [400.00-2000.00]
789,15.6899,1,154587,403.16425,8479767,122,10,FTMS - p ESI Full ms [400.00-2000.00]
790,15.7093,1,149885,403.16438,8250486,131,18,FTMS - p ESI Full ms [400.00-2000.00]
791,15.7291,1,159011,403.1642,8494683,129,17,FTMS - p ESI Full ms [400.00-2000.00]
792,15.7486,1,161509,403.1642,8656386,127,15,FTMS - p ESI Full ms [400.00-2000.00]
793,15.7679,1,134483,403.16443,7658580,132,16,FTMS - p ESI Full ms [400.00-2000.00]
794,15.7883,1,161762,403.16428,8671993,134,20,FTMS - p ESI Full ms [400.00-2000.00]
795,15.8075,1,146568,403.16427,8337333,135,12,FTMS - p ESI Full ms [400.00-2000.00]
796,15.8272,1,154748,403.16434,8277087,125,14,FTMS - p ESI Full ms [400.00-2000.00]
797,15.8466,1,143686,403.16447,8212236,133,19,FTMS - p ESI Full ms [400.00-2000.00]
798,15.8664,1,145368,403.16427,8368161,131,16,FTMS - p ESI Full ms [400.00-2000.00]
799,15.8861,1,150494,403.1642,8745869,130,20,FTMS - p ESI Full ms [400.00-2000.00]
800,15.9054,1,151771,403.16422,8556264,138,17,FTMS - p ESI Full ms [400.00-2000.00]
801,15.925,1,148032,403.16425,8487035,133,17,FTMS - p ESI Full ms [400.00-2000.00]
802,15.9446,1,151392,403.16431,8435961,133,17,FTMS - p ESI Full ms [400.00-2000.00]
803,15.9641,1,156096,403.16404,8652353,137,17,FTMS - p ESI Full ms [400.00-2000.00]
804,15.9836,1,149814,403.16434,8467861,139,19,FTMS - p ESI Full ms [400.00-2000.00]
805,16.003,1,163281,403.16439,8709271,126,17,FTMS - p ESI Full ms [400.00-2000.00]
806,16.0224,1,151656,403.16433,8188843,127,18,FTMS - p ESI Full ms [400.00-2000.00]
807,16.0419,1,137431,403.16441,8153103,137,19,FTMS - p ESI Full ms [400.00-2000.00]
808,16.062,1,154011,403.16429,8407707,124,14,FTMS - p ESI Full ms [400.00-2000.00]
809,16.0815,1,141201,403.16436,8033013,133,18,FTMS - p ESI Full ms [400.00-2000.00]
810,16.1014,1,146886,403.16425,8513076,127,18,FTMS - p ESI Full ms [400.00-2000.00]
811,16.1209,1,150584,403.16428,8746113,135,14,FTMS - p ESI Full ms [400.00-2000.00]
812,16.1402,1,152262,403.16428,8561436,135,19,FTMS - p ESI Full ms [400.00-2000.00]
813,16.1598,1,148969,403.1644,8568367,137,18,FTMS - p ESI Full ms [400.00-2000.00]
814,16.1794,1,147395,403.16421,8662283,133,17,FTMS - p ESI Full ms [400.00-2000.00]
815,16.1986,1,158632,403.16441,8509675,129,12,FTMS - p ESI Full ms [400.00-2000.00]
816,16.2181,1,145721,403.16453,8537952,147,19,FTMS - p ESI Full ms [400.00-2000.00]
817,16.2378,1,152150,403.16446,8533149,130,21,FTMS - p ESI Full ms [400.00-2000.00]
818,16.2575,1,160628,403.16446,8970222,140,19,FTMS - p ESI Full ms [400.00-2000.00]
819,16.2765,1,157477,403.16428,8843297,135,19,FTMS - p ESI Full ms [400.00-2000.00]
820,16.2959,1,150875,403.16439,8699337,135,15,FTMS - p ESI Full ms [400.00-2000.00]
821,16.3153,1,159708,403.16442,8606007,132,18,FTMS - p ESI Full ms [400.00-2000.00]
822,16.3346,1,156949,403.16429,8414935,138,19,FTMS - p ESI Full ms [400.00-2000.00]
823,16.3541,1,156345,403.16447,8623607,130,17,FTMS - p ESI Full ms [400.00-2000.00]
824,16.3735,1,147144,403.16434,8450321,125,16,FTMS - p ESI Full ms [400.00-2000.00]
825,16.3931,1,154892,403.16424,8764375,138,17,FTMS - p ESI Full ms [400.00-2000.00]
826,16.4126,1,150427,403.16425,8488063,126,16,FTMS - p ESI Full ms [400.00-2000.00]
827,16.4321,1,156592,403.16428,8787708,128,14,FTMS - p ESI Full ms [400.00-2000.00]
828,16.4514,1,155764,403.16441,8501725,137,14,FTMS - p ESI Full ms [400.00-2000.00]
829,16.4709,1,149665,403.16421,8561338,134,17,FTMS - p ESI Full ms [400.00-2000.00]
830,16.4905,1,152319,403.16441,8478356,123,17,FTMS - p ESI Full ms [400.00-2000.00]
